time;value
26,69;0,00
26,70;0,00
26,72;0,00
26,74;0,00
26,75;0,00
26,77;0,00
26,79;0,00
26,80;0,00
26,82;0,00
26,84;0,00
26,85;0,00
26,87;0,00
26,89;0,00
26,90;0,00
26,92;0,00
26,94;0,00
26,95;0,00
26,97;0,00
26,99;0,00
27,01;0,00
27,02;0,00
27,04;0,00
27,06;0,00
27,07;0,00
27,09;0,00
27,11;0,00
27,12;0,00
27,14;0,00
27,23;0,00
27,56;0,00
27,58;0,00
27,59;0,00
27,61;0,00
27,63;0,00
27,64;0,00
27,66;0,00
27,68;0,00
27,69;0,00
27,71;0,00
27,73;0,00
27,75;0,00
27,76;0,00
27,78;0,00
27,80;0,00
27,81;0,00
27,83;0,00
27,85;0,00
27,86;0,00
27,88;0,00
27,90;0,00
27,91;0,00
27,93;0,00
27,95;0,00
27,96;0,00
27,98;0,00
28,00;0,00
28,01;0,00
28,03;0,00
28,05;0,00
28,07;0,00
28,08;0,00
28,10;0,00
28,12;0,00
28,13;0,00
28,15;0,00
28,17;0,00
28,18;0,00
28,20;0,00
28,22;0,00
28,23;0,00
28,25;0,00
28,27;0,00
28,28;0,00
28,30;0,00
28,32;0,00
28,33;0,00
28,35;0,00
28,37;0,00
28,39;0,00
28,40;0,00
28,42;0,00
28,44;0,00
28,45;0,00
28,47;0,00
28,49;0,00
28,50;0,00
28,52;0,00
28,54;0,00
28,55;0,00
28,57;0,00
28,59;0,00
28,60;0,00
28,62;0,00
28,64;0,00
28,66;0,00
28,67;0,00
28,69;0,00
28,71;0,00
28,72;0,00
28,74;0,00
28,76;0,00
28,77;0,00
28,79;0,00
28,82;0,00
28,83;0,00
28,85;0,00
28,87;0,00
28,88;0,00
28,90;0,00
28,92;0,00
28,94;0,00
28,95;0,00
28,97;0,00
28,99;0,00
29,00;0,00
29,02;0,00
29,04;0,00
29,05;0,00
29,07;0,00
29,09;0,00
29,10;0,00
29,12;0,00
29,14;0,00
29,15;0,00
29,17;0,00
29,19;0,00
29,21;0,00
29,22;0,00
29,24;0,00
29,26;0,00
29,27;0,00
29,29;0,00
29,31;0,00
29,32;0,00
29,34;0,00
29,36;0,00
29,37;0,00
29,39;0,00
29,41;0,00
29,42;0,00
29,44;0,00
29,46;0,00
29,47;0,00
29,49;0,00
29,51;0,00
29,53;0,00
29,54;0,00
29,56;0,00
29,58;8,00
29,59;8,00
29,61;8,00
29,63;8,00
29,64;8,00
29,66;8,00
29,68;8,00
29,70;8,00
29,71;8,00
29,73;8,00
29,75;8,00
29,76;8,00
29,78;8,00
29,80;80,00
29,81;80,00
29,83;80,00
29,85;80,00
29,86;80,00
29,88;80,00
29,90;80,00
29,91;80,00
29,93;80,00
29,95;80,00
29,96;80,00
29,98;800,00
30,00;800,00
30,02;800,00
30,03;800,00
30,05;800,00
30,07;800,00
30,08;800,00
30,10;800,00
30,12;800,00
30,13;800,00
30,15;800,00
30,17;800,00
30,18;800,00
30,20;800,00
30,22;800,00
30,23;800,00
30,25;800,00
30,27;800,00
30,29;800,00
30,30;800,00
30,32;800,00
30,34;800,00
30,35;800,00
30,37;800,00
30,39;800,00
30,40;800,00
30,42;800,00
30,44;800,00
30,45;800,00
30,47;800,00
30,49;800,00
30,50;800,00
30,52;800,00
30,54;800,00
30,56;800,00
30,57;800,00
30,59;800,00
30,61;800,00
30,62;800,00
30,64;800,00
30,66;800,00
30,67;800,00
30,69;800,00
30,71;800,00
30,72;800,00
30,74;800,00
30,76;800,00
30,77;800,00
30,79;800,00
30,81;800,00
30,82;800,00
30,84;800,00
30,86;800,00
30,88;800,00
30,89;800,00
30,91;800,00
30,93;800,00
30,94;800,00
30,96;800,00
30,98;800,00
30,99;800,00
31,01;800,00
31,03;800,00
31,04;800,00
31,06;800,00
31,08;800,00
31,09;800,00
31,11;800,00
31,13;800,00
31,14;800,00
31,16;800,00
31,18;800,00
31,19;800,00
31,21;800,00
31,23;800,00
31,25;800,00
31,26;800,00
31,28;800,00
31,30;0,00
31,31;0,00
31,33;0,00
31,35;0,00
31,36;0,00
31,38;0,00
31,40;0,00
31,41;0,00
31,43;0,00
31,45;0,00
31,46;0,00
31,48;0,00
31,50;0,00
31,51;0,00
31,53;0,00
31,55;0,00
31,57;0,00
31,58;0,00
31,60;0,00
31,62;0,00
31,63;0,00
31,65;0,00
31,67;0,00
31,68;0,00
31,70;0,00
31,72;0,00
31,73;0,00
31,75;0,00
31,77;0,00
31,78;0,00
31,80;0,00
31,82;0,00
31,84;0,00
31,85;0,00
31,87;0,00
31,89;0,00
31,90;0,00
31,92;0,00
31,94;0,00
31,95;0,00
31,97;0,00
31,99;0,00
32,00;0,00
32,02;0,00
32,04;0,00
32,05;0,00
32,07;0,00
32,09;0,00
32,10;0,00
32,12;0,00
32,14;0,00
32,16;0,00
32,17;0,00
32,19;0,00
32,21;0,00
32,22;0,00
32,24;0,00
32,26;0,00
32,27;0,00
32,29;0,00
32,31;0,00
32,32;0,00
32,34;0,00
32,36;0,00
32,37;0,00
32,39;0,00
32,41;0,00
32,43;0,00
32,44;0,00
32,46;0,00
32,48;0,00
32,49;0,00
32,51;0,00
32,53;0,00
32,54;0,00
32,56;0,00
32,58;0,00
32,59;0,00
32,61;0,00
32,63;0,00
32,64;0,00
32,66;0,00
32,68;0,00
32,69;0,00
32,71;0,00
32,73;0,00
32,75;0,00
32,76;0,00
32,78;0,00
32,80;0,00
32,81;0,00
32,83;0,00
32,85;0,00
32,86;0,00
32,88;0,00
32,90;0,00
32,94;0,00
32,96;0,00
32,97;0,00
32,99;0,00
33,01;0,00
33,02;0,00
33,04;0,00
33,06;0,00
33,07;0,00
33,09;0,00
33,11;0,00
33,12;0,00
33,14;0,00
33,16;0,00
33,18;0,00
33,19;0,00
33,21;0,00
33,23;0,00
33,24;0,00
33,26;0,00
33,28;0,00
33,29;0,00
33,31;0,00
33,33;0,00
33,35;0,00
33,36;0,00
33,38;0,00
33,40;0,00
33,41;0,00
33,43;0,00
33,45;0,00
33,46;0,00
33,48;0,00
33,50;0,00
33,51;0,00
33,53;0,00
33,55;0,00
33,57;0,00
33,58;0,00
33,60;0,00
33,62;0,00
33,63;0,00
33,65;0,00
33,67;0,00
33,68;0,00
33,70;0,00
33,72;0,00
33,73;0,00
33,75;0,00
33,77;0,00
33,78;0,00
33,80;0,00
33,82;0,00
33,84;0,00
33,85;0,00
33,87;0,00
33,89;0,00
33,90;0,00
33,92;0,00
33,94;0,00
33,95;0,00
33,97;0,00
33,99;0,00
34,00;0,00
34,02;0,00
34,04;0,00
34,05;0,00
34,07;0,00
34,09;0,00
34,10;0,00
34,12;0,00
34,14;0,00
34,16;0,00
34,17;0,00
34,19;0,00
34,21;0,00
34,22;0,00
34,24;0,00
34,26;0,00
34,27;0,00
34,29;0,00
34,31;0,00
34,32;0,00
34,34;0,00
34,36;0,00
34,37;0,00
34,39;0,00
34,41;0,00
34,42;0,00
34,44;0,00
34,46;0,00
34,48;0,00
34,49;0,00
34,51;0,00
34,53;0,00
34,54;0,00
34,56;0,00
34,58;0,00
34,59;0,00
34,61;0,00
34,63;0,00
34,64;0,00
34,66;0,00
34,68;0,00
34,69;0,00
34,71;0,00
34,73;0,00
34,74;0,00
34,76;0,00
34,78;0,00
34,80;0,00
34,81;0,00
34,83;0,00
34,85;0,00
34,86;0,00
34,88;0,00
34,90;0,00
34,91;0,00
34,93;0,00
34,95;0,00
34,96;0,00
34,98;0,00
35,00;0,00
35,01;0,00
35,03;0,00
35,05;0,00
35,06;0,00
35,08;0,00
35,10;0,00
35,12;0,00
35,13;0,00
35,15;0,00
35,17;0,00
35,18;0,00
35,20;0,00
35,22;0,00
35,23;0,00
35,25;0,00
35,27;0,00
35,28;0,00
35,30;0,00
35,32;0,00
35,33;0,00
35,35;0,00
35,37;0,00
35,39;0,00
35,40;0,00
35,42;0,00
35,44;0,00
35,45;0,00
35,47;0,00
35,49;0,00
35,50;0,00
35,52;0,00
35,54;0,00
35,55;0,00
35,57;0,00
35,59;0,00
35,60;0,00
35,62;0,00
35,64;0,00
35,65;0,00
35,67;0,00
35,69;0,00
35,71;0,00
35,72;0,00
35,74;0,00
35,76;0,00
35,77;0,00
35,79;0,00
35,81;0,00
35,82;0,00
35,84;0,00
35,86;0,00
35,87;0,00
35,89;0,00
35,91;0,00
35,92;0,00
35,94;0,00
35,96;0,00
35,97;0,00
35,99;0,00
36,01;0,00
36,03;0,00
36,04;0,00
36,06;0,00
36,08;0,00
36,09;0,00
36,11;0,00
36,13;0,00
36,14;0,00
36,16;0,00
36,18;0,00
36,19;0,00
36,21;0,00
36,23;0,00
36,24;0,00
36,26;0,00
36,28;0,00
36,29;0,00
36,31;0,00
36,33;0,00
36,35;0,00
36,36;0,00
36,38;0,00
36,40;0,00
36,42;0,00
36,43;0,00
36,45;0,00
36,47;0,00
36,48;0,00
36,50;0,00
36,52;0,00
36,53;0,00
36,55;0,00
36,57;0,00
36,58;0,00
36,60;0,00
36,62;0,00
36,63;0,00
36,65;0,00
36,67;0,00
36,69;0,00
36,70;0,00
36,72;0,00
36,74;0,00
36,75;0,00
36,77;0,00
36,79;0,00
36,80;0,00
36,82;0,00
36,84;0,00
36,85;0,00
36,87;0,00
36,89;0,00
36,90;0,00
36,92;0,00
36,94;0,00
36,95;0,00
36,97;0,00
36,99;0,00
37,01;0,00
37,02;0,00
37,04;0,00
37,06;0,00
37,07;0,00
37,09;0,00
37,11;0,00
37,12;0,00
37,14;0,00
37,16;0,00
37,17;0,00
37,19;0,00
37,21;0,00
37,22;0,00
37,24;0,00
37,26;0,00
37,27;0,00
37,29;0,00
37,31;0,00
37,33;0,00
37,34;0,00
37,36;0,00
37,38;8,00
37,39;8,00
37,41;8,00
37,43;8,00
37,44;8,00
37,46;8,00
37,48;8,00
37,49;8,00
37,51;8,00
37,53;8,00
37,54;8,00
37,56;8,00
37,58;8,00
37,59;8,00
37,61;8,00
37,63;8,00
37,65;8,00
37,66;8,00
37,68;8,00
37,70;8,00
37,71;8,00
37,73;8,00
37,75;80,00
37,76;80,00
37,78;80,00
37,80;80,00
37,81;80,00
37,83;80,00
37,85;80,00
37,86;80,00
37,88;80,00
37,90;80,00
37,92;80,00
37,93;80,00
37,95;80,00
37,97;80,00
37,98;800,00
38,00;800,00
38,02;800,00
38,03;800,00
38,05;800,00
38,07;800,00
38,08;800,00
38,10;800,00
38,12;800,00
38,13;800,00
38,15;800,00
38,17;800,00
38,18;800,00
38,20;800,00
38,22;800,00
38,24;800,00
38,25;800,00
38,27;800,00
38,29;800,00
38,30;800,00
38,32;800,00
38,34;800,00
38,35;800,00
38,37;800,00
38,39;800,00
38,40;800,00
38,42;800,00
38,44;800,00
38,45;800,00
38,47;800,00
38,49;800,00
38,51;800,00
38,52;800,00
38,54;800,00
38,56;800,00
38,57;800,00
38,59;800,00
38,61;800,00
38,62;800,00
38,64;800,00
38,66;800,00
38,67;800,00
38,69;800,00
38,71;800,00
38,72;800,00
38,74;800,00
38,76;800,00
38,77;800,00
38,79;800,00
38,81;800,00
38,82;800,00
38,84;800,00
38,86;800,00
38,88;800,00
38,89;800,00
38,91;800,00
38,93;800,00
38,94;800,00
38,96;800,00
38,98;800,00
38,99;800,00
39,01;800,00
39,03;800,00
39,04;800,00
39,06;800,00
39,08;800,00
39,09;800,00
39,11;800,00
39,13;800,00
39,15;800,00
39,16;800,00
39,18;800,00
39,20;800,00
39,21;800,00
39,23;800,00
39,25;800,00
39,26;800,00
39,28;800,00
39,30;800,00
39,31;800,00
39,33;800,00
39,35;800,00
39,36;800,00
39,38;800,00
39,40;800,00
39,41;800,00
39,43;800,00
39,45;800,00
39,47;800,00
39,48;800,00
39,50;800,00
39,52;800,00
39,53;800,00
39,55;800,00
39,57;800,00
39,58;800,00
39,60;800,00
39,62;800,00
39,63;800,00
39,65;800,00
39,67;0,00
39,68;0,00
39,70;0,00
39,72;0,00
39,74;0,00
39,75;0,00
39,77;0,00
39,79;0,00
39,80;0,00
39,82;0,00
39,84;0,00
39,85;0,00
39,87;0,00
39,89;0,00
39,90;0,00
39,92;0,00
39,94;0,00
39,95;0,00
39,97;0,00
39,99;0,00
40,01;0,00
40,02;0,00
40,04;0,00
40,06;0,00
40,07;0,00
40,09;0,00
40,11;0,00
40,12;0,00
40,14;0,00
40,16;0,00
40,17;0,00
40,19;0,00
40,21;0,00
40,22;0,00
40,24;0,00
40,26;0,00
40,27;0,00
40,29;0,00
40,31;0,00
40,33;0,00
40,34;0,00
40,36;0,00
40,38;0,00
40,39;0,00
40,41;0,00
40,43;0,00
40,44;0,00
40,46;0,00
40,48;0,00
40,49;0,00
40,51;0,00
40,53;0,00
40,54;0,00
40,56;0,00
40,58;0,00
40,59;0,00
40,61;0,00
40,63;0,00
40,65;0,00
40,66;0,00
40,68;0,00
40,70;0,00
40,71;0,00
40,73;0,00
40,75;0,00
40,76;0,00
40,78;0,00
40,80;0,00
40,81;0,00
40,83;0,00
40,85;0,00
40,86;0,00
40,88;0,00
40,90;0,00
40,91;0,00
40,93;0,00
40,95;0,00
40,97;0,00
40,98;0,00
41,00;0,00
41,02;0,00
41,03;0,00
41,05;0,00
41,07;0,00
41,08;0,00
41,10;0,00
41,12;0,00
41,13;0,00
41,15;0,00
41,17;0,00
41,18;0,00
41,20;0,00
41,22;0,00
41,23;0,00
41,25;0,00
41,27;0,00
41,29;0,00
41,30;0,00
41,32;0,00
41,34;0,00
41,35;0,00
41,37;0,00
41,39;0,00
41,40;0,00
41,42;0,00
41,44;0,00
41,45;0,00
41,47;0,00
41,49;0,00
41,50;0,00
41,52;0,00
41,54;0,00
41,55;0,00
41,57;0,00
41,59;0,00
41,61;0,00
41,62;0,00
41,64;0,00
41,66;0,00
41,67;0,00
41,69;0,00
41,71;0,00
41,72;0,00
41,74;0,00
41,76;0,00
41,77;0,00
41,79;0,00
41,81;0,00
41,82;0,00
41,84;0,00
41,86;0,00
41,88;0,00
41,89;0,00
41,91;0,00
41,93;0,00
41,94;0,00
41,96;0,00
41,98;0,00
41,99;0,00
42,01;0,00
42,03;0,00
42,04;0,00
42,06;0,00
42,08;0,00
42,09;0,00
42,11;0,00
42,13;0,00
42,14;0,00
42,16;0,00
42,18;0,00
42,20;0,00
42,21;0,00
42,23;0,00
42,25;0,00
42,26;0,00
42,28;0,00
42,30;0,00
42,31;0,00
42,33;0,00
42,35;0,00
42,36;0,00
42,38;0,00
42,40;0,00
42,41;0,00
42,43;0,00
42,45;0,00
42,47;0,00
42,48;0,00
42,50;0,00
42,52;0,00
42,53;0,00
42,55;0,00
42,57;0,00
42,58;0,00
42,60;0,00
42,62;0,00
42,63;0,00
42,65;0,00
42,67;0,00
42,68;0,00
42,70;0,00
42,72;0,00
42,73;0,00
42,75;0,00
42,77;0,00
42,78;0,00
42,80;0,00
42,82;0,00
42,84;0,00
42,85;0,00
42,87;0,00
42,89;0,00
42,90;0,00
42,92;0,00
42,94;0,00
42,95;0,00
42,97;0,00
42,99;0,00
43,00;0,00
43,02;0,00
43,04;0,00
43,05;0,00
43,07;0,00
43,09;0,00
43,10;0,00
43,12;0,00
43,14;0,00
43,16;0,00
43,17;0,00
43,19;0,00
43,21;0,00
43,22;0,00
43,24;0,00
43,26;0,00
43,27;0,00
43,29;0,00
43,31;0,00
43,32;0,00
43,34;0,00
43,36;0,00
43,37;0,00
43,39;0,00
43,41;0,00
43,43;0,00
43,44;0,00
43,46;0,00
43,48;0,00
43,49;0,00
43,51;0,00
43,53;0,00
43,54;0,00
43,56;0,00
43,58;0,00
43,59;0,00
43,61;0,00
43,63;0,00
43,64;0,00
43,66;0,00
43,68;0,00
43,69;0,00
43,71;0,00
43,73;0,00
43,75;0,00
43,76;0,00
43,78;0,00
43,80;0,00
43,81;0,00
43,83;0,00
43,85;0,00
43,86;0,00
43,88;0,00
43,90;0,00
43,91;0,00
43,93;0,00
43,95;0,00
43,96;0,00
43,98;0,00
44,00;0,00
44,01;0,00
44,03;0,00
44,05;0,00
44,07;0,00
44,08;0,00
44,10;0,00
44,12;0,00
44,13;0,00
44,15;0,00
44,17;0,00
44,18;0,00
44,20;0,00
44,22;0,00
44,23;0,00
44,25;0,00
44,27;0,00
44,29;0,00
44,30;0,00
44,32;0,00
44,34;0,00
44,35;0,00
44,37;0,00
44,39;0,00
44,40;0,00
44,42;0,00
44,44;0,00
44,45;0,00
44,47;0,00
44,49;0,00
44,50;0,00
44,52;0,00
44,54;0,00
44,55;0,00
44,57;0,00
44,59;0,00
44,61;0,00
44,62;0,00
44,64;0,00
44,66;0,00
44,67;0,00
44,69;0,00
44,71;0,00
44,72;0,00
44,74;0,00
44,76;0,00
44,77;0,00
44,79;0,00
44,81;0,00
44,82;0,00
44,84;0,00
44,86;0,00
44,87;0,00
44,89;0,00
44,91;0,00
44,92;0,00
44,94;0,00
44,96;0,00
44,98;0,00
44,99;0,00
45,01;0,00
45,03;0,00
45,04;0,00
45,06;0,00
45,08;0,00
45,09;0,00
45,11;0,00
45,13;0,00
45,14;0,00
45,16;0,00
45,18;0,00
45,19;0,00
45,21;0,00
45,23;0,00
45,24;0,00
45,26;0,00
45,28;0,00
45,30;0,00
45,31;0,00
45,33;0,00
45,35;0,00
45,36;0,00
45,38;0,00
45,40;0,00
45,41;0,00
45,43;0,00
45,45;0,00
45,46;0,00
45,48;0,00
45,50;0,00
45,51;0,00
45,53;0,00
45,55;0,00
45,57;0,00
45,58;0,00
45,60;0,00
45,62;0,00
45,63;0,00
45,65;0,00
45,67;0,00
45,68;0,00
45,70;0,00
45,72;0,00
45,73;0,00
45,75;0,00
45,77;0,00
45,78;0,00
45,80;0,00
45,82;0,00
45,84;0,00
45,85;0,00
45,87;0,00
45,89;0,00
45,90;0,00
45,92;0,00
45,94;0,00
45,95;0,00
45,97;0,00
45,99;0,00
46,00;0,00
46,02;0,00
46,04;0,00
46,05;0,00
46,07;0,00
46,09;0,00
46,10;0,00
46,12;0,00
46,14;0,00
46,15;0,00
46,17;0,00
46,19;0,00
46,21;0,00
46,22;0,00
46,24;0,00
46,26;0,00
46,27;0,00
46,29;0,00
46,31;0,00
46,32;0,00
46,34;0,00
46,36;0,00
46,37;0,00
46,39;0,00
46,41;0,00
46,42;0,00
46,44;0,00
46,46;0,00
46,47;0,00
46,49;0,00
46,51;0,00
46,53;0,00
46,54;0,00
46,56;0,00
46,58;0,00
46,59;0,00
46,61;0,00
46,63;0,00
46,64;0,00
46,66;0,00
46,68;0,00
46,69;0,00
46,71;0,00
46,73;0,00
46,74;0,00
46,76;0,00
46,78;0,00
46,79;0,00
46,81;0,00
46,83;0,00
46,85;0,00
46,86;0,00
46,88;0,00
46,90;0,00
46,91;0,00
46,93;0,00
46,95;0,00
46,96;0,00
46,98;0,00
47,00;0,00
47,01;0,00
47,03;0,00
47,05;0,00
47,06;0,00
47,08;0,00
47,10;0,00
47,12;0,00
47,13;0,00
47,15;0,00
47,17;0,00
47,18;0,00
47,20;0,00
47,22;0,00
47,23;0,00
47,25;0,00
47,27;0,00
47,28;0,00
47,30;0,00
47,32;0,00
47,33;0,00
47,35;0,00
47,37;0,00
47,38;0,00
47,40;0,00
47,42;0,00
47,44;0,00
47,45;0,00
47,47;0,00
47,49;0,00
47,50;0,00
47,52;0,00
47,54;0,00
47,55;0,00
47,57;0,00
47,59;0,00
47,60;0,00
47,62;0,00
47,64;0,00
47,65;0,00
47,67;0,00
47,69;0,00
47,70;0,00
47,72;0,00
47,74;0,00
47,76;0,00
47,77;0,00
47,79;0,00
47,81;0,00
47,82;0,00
47,84;0,00
47,86;0,00
47,87;0,00
47,89;0,00
47,91;0,00
47,92;0,00
47,94;0,00
47,96;8,00
47,97;8,00
47,99;8,00
48,01;8,00
48,02;8,00
48,04;8,00
48,06;8,00
48,08;8,00
48,09;8,00
48,11;8,00
48,13;8,00
48,14;8,00
48,16;8,00
48,18;80,00
48,19;80,00
48,21;80,00
48,23;80,00
48,24;80,00
48,26;80,00
48,28;80,00
48,29;80,00
48,31;80,00
48,33;80,00
48,35;80,00
48,36;80,00
48,38;800,00
48,40;800,00
48,41;800,00
48,43;800,00
48,45;800,00
48,46;800,00
48,48;800,00
48,50;800,00
48,51;800,00
48,53;800,00
48,55;800,00
48,56;800,00
48,58;800,00
48,60;800,00
48,61;800,00
48,63;800,00
48,65;800,00
48,67;800,00
48,68;800,00
48,70;800,00
48,72;800,00
48,73;800,00
48,75;800,00
48,77;800,00
48,78;800,00
48,80;800,00
48,82;800,00
48,83;800,00
48,85;800,00
48,87;800,00
48,88;800,00
48,90;800,00
48,92;800,00
48,93;800,00
48,95;800,00
48,97;800,00
48,99;800,00
49,00;800,00
49,02;800,00
49,04;800,00
49,05;800,00
49,07;800,00
49,09;800,00
49,10;800,00
49,12;800,00
49,14;800,00
49,15;800,00
49,17;800,00
49,19;800,00
49,20;800,00
49,22;800,00
49,24;800,00
49,26;800,00
49,27;800,00
49,29;800,00
49,31;800,00
49,32;800,00
49,34;800,00
49,36;800,00
49,37;800,00
49,39;800,00
49,41;800,00
49,42;800,00
49,44;800,00
49,46;800,00
49,47;800,00
49,49;800,00
49,51;800,00
49,53;800,00
49,55;800,00
49,56;800,00
49,58;800,00
49,60;800,00
49,61;800,00
49,63;800,00
49,65;800,00
49,66;800,00
49,68;800,00
49,70;800,00
49,71;800,00
49,73;800,00
49,75;800,00
49,76;800,00
49,78;800,00
49,80;0,00
49,81;0,00
49,83;0,00
49,85;0,00
49,87;0,00
49,88;0,00
49,90;0,00
49,92;0,00
49,93;0,00
49,95;0,00
49,97;0,00
49,98;0,00
50,00;0,00
50,02;0,00
50,03;0,00
50,05;0,00
50,07;0,00
50,08;0,00
50,10;0,00
50,12;0,00
50,13;0,00
50,15;0,00
50,17;0,00
50,19;0,00
50,20;0,00
50,22;0,00
50,24;0,00
50,25;0,00
50,27;0,00
50,29;0,00
50,30;0,00
50,32;0,00
50,34;0,00
50,35;0,00
50,37;0,00
50,39;0,00
50,40;0,00
50,42;0,00
50,44;0,00
50,46;0,00
50,47;0,00
50,49;0,00
50,51;0,00
50,52;0,00
50,54;0,00
50,56;0,00
50,57;0,00
50,59;0,00
50,61;0,00
50,62;0,00
50,64;0,00
50,66;0,00
50,68;0,00
50,70;0,00
50,71;0,00
50,73;0,00
50,75;0,00
50,77;0,00
50,78;0,00
50,80;0,00
50,82;0,00
50,83;0,00
50,85;0,00
50,87;0,00
50,88;0,00
50,90;0,00
50,92;0,00
50,93;0,00
50,95;0,00
50,97;0,00
50,99;0,00
51,01;0,00
51,02;0,00
51,04;0,00
51,06;0,00
51,08;0,00
51,09;0,00
51,11;0,00
51,13;0,00
51,14;0,00
51,16;0,00
51,18;0,00
51,19;0,00
51,21;0,00
51,23;0,00
51,24;0,00
51,26;0,00
51,28;0,00
51,29;0,00
51,31;0,00
51,33;0,00
51,35;0,00
51,36;0,00
51,38;0,00
51,40;0,00
51,41;0,00
51,43;0,00
51,45;0,00
51,46;0,00
51,48;0,00
51,50;0,00
51,51;0,00
51,53;0,00
51,55;0,00
51,56;0,00
51,58;0,00
51,60;0,00
51,61;0,00
51,63;0,00
51,65;0,00
51,67;0,00
51,68;0,00
51,70;0,00
51,72;0,00
51,73;0,00
51,75;0,00
