time;value
99,44;80,00
99,47;800,00
99,48;800,00
99,50;800,00
99,52;800,00
99,53;800,00
99,55;800,00
99,57;800,00
99,59;800,00
99,60;800,00
99,62;800,00
99,64;800,00
99,65;800,00
99,67;800,00
99,69;800,00
99,70;800,00
99,72;800,00
99,74;800,00
99,75;800,00
99,77;800,00
99,79;800,00
99,80;800,00
99,82;800,00
99,84;800,00
99,86;800,00
99,87;800,00
99,89;800,00
99,91;800,00
99,92;800,00
99,94;800,00
99,96;800,00
99,97;800,00
99,99;800,00
100,01;800,00
100,02;800,00
100,04;800,00
100,06;800,00
100,07;800,00
100,09;800,00
100,11;800,00
100,12;800,00
100,14;800,00
100,16;800,00
100,18;800,00
100,19;800,00
100,21;800,00
100,23;800,00
100,24;800,00
100,26;800,00
100,28;800,00
100,30;800,00
100,32;800,00
100,33;800,00
100,35;800,00
100,37;800,00
100,38;800,00
100,40;800,00
100,42;800,00
100,43;800,00
100,45;800,00
100,47;800,00
100,48;800,00
100,50;800,00
100,52;800,00
100,54;800,00
100,55;800,00
100,57;800,00
100,59;0,00
100,61;0,00
100,62;0,00
100,64;0,00
100,66;0,00
100,67;0,00
100,69;0,00
100,71;0,00
100,72;0,00
100,74;0,00
100,76;0,00
100,77;0,00
100,79;0,00
100,81;0,00
100,83;0,00
100,84;0,00
100,86;0,00
100,88;0,00
100,89;0,00
100,91;0,00
100,93;0,00
100,94;0,00
100,96;0,00
100,98;0,00
100,99;0,00
101,01;0,00
101,03;0,00
101,04;0,00
101,06;0,00
101,08;0,00
101,09;0,00
101,11;0,00
101,13;0,00
101,15;0,00
101,16;0,00
101,18;0,00
101,20;0,00
101,21;0,00
101,23;0,00
101,25;0,00
101,26;0,00
101,28;0,00
101,30;0,00
101,31;0,00
101,33;0,00
101,35;0,00
101,36;0,00
101,38;0,00
101,40;0,00
101,41;0,00
101,43;0,00
101,45;0,00
101,47;0,00
101,48;0,00
101,50;0,00
101,52;0,00
101,53;0,00
101,55;0,00
101,57;0,00
101,58;0,00
101,60;0,00
101,62;0,00
101,63;0,00
101,65;0,00
101,67;0,00
101,69;0,00
101,70;0,00
101,72;0,00
101,73;0,00
101,75;0,00
101,77;0,00
101,79;0,00
101,80;0,00
101,82;0,00
101,84;0,00
101,85;0,00
101,87;0,00
101,89;0,00
101,90;0,00
101,92;0,00
101,94;0,00
101,95;0,00
101,97;0,00
101,99;0,00
102,00;0,00
102,02;0,00
102,04;0,00
102,06;0,00
102,07;0,00
102,09;0,00
102,11;0,00
102,12;0,00
102,14;0,00
102,16;0,00
102,17;0,00
102,19;0,00
102,21;0,00
102,22;0,00
102,24;0,00
102,26;0,00
102,27;0,00
102,29;0,00
102,31;0,00
102,32;0,00
102,34;0,00
102,36;0,00
102,38;0,00
102,39;0,00
102,41;0,00
102,43;0,00
102,44;0,00
102,46;0,00
102,48;0,00
102,49;0,00
102,51;0,00
102,53;0,00
102,54;0,00
102,56;0,00
102,58;0,00
102,59;0,00
102,61;0,00
102,63;0,00
102,65;0,00
102,66;0,00
102,68;0,00
102,70;0,00
102,71;0,00
102,73;0,00
102,75;0,00
102,76;0,00
102,78;0,00
102,80;0,00
102,81;0,00
102,83;0,00
102,85;0,00
102,86;0,00
102,88;0,00
102,90;0,00
102,91;0,00
102,93;0,00
102,95;0,00
102,97;0,00
102,98;0,00
103,00;0,00
103,02;0,00
103,03;0,00
103,05;0,00
103,07;0,00
103,08;0,00
103,10;0,00
103,12;0,00
103,13;0,00
103,15;0,00
103,17;0,00
103,18;0,00
103,20;0,00
103,22;0,00
103,23;0,00
103,25;0,00
103,27;0,00
103,29;0,00
103,30;0,00
103,32;0,00
103,34;0,00
103,35;0,00
103,37;0,00
103,39;0,00
103,40;0,00
103,42;0,00
103,44;0,00
103,45;0,00
103,47;0,00
103,49;0,00
103,50;0,00
103,52;0,00
103,54;0,00
103,55;0,00
103,57;0,00
103,59;0,00
103,61;0,00
103,62;0,00
103,64;0,00
103,66;0,00
103,67;0,00
103,69;0,00
103,71;0,00
103,72;0,00
103,74;0,00
103,76;0,00
103,77;0,00
103,79;0,00
103,81;0,00
103,82;0,00
103,84;0,00
103,86;0,00
103,87;0,00
103,89;0,00
103,91;0,00
103,93;0,00
103,94;0,00
103,96;0,00
103,98;0,00
103,99;0,00
104,01;0,00
104,03;0,00
104,04;0,00
104,06;0,00
104,08;0,00
104,09;0,00
104,11;0,00
104,13;0,00
104,14;0,00
104,16;0,00
104,18;0,00
104,19;0,00
104,21;0,00
104,23;0,00
104,25;0,00
104,26;0,00
104,28;0,00
104,30;0,00
104,31;0,00
104,33;0,00
104,35;0,00
104,36;0,00
104,38;0,00
104,40;0,00
104,41;0,00
104,43;0,00
104,45;0,00
104,46;0,00
104,48;0,00
104,50;0,00
104,52;0,00
104,53;0,00
104,55;0,00
104,57;0,00
104,58;0,00
104,60;0,00
104,62;0,00
104,63;0,00
104,65;0,00
104,67;0,00
104,68;0,00
104,70;0,00
104,72;0,00
104,73;0,00
104,75;0,00
104,77;0,00
104,78;0,00
104,80;0,00
104,82;0,00
104,84;0,00
104,85;0,00
104,87;0,00
104,89;0,00
104,90;0,00
104,92;0,00
104,94;0,00
104,95;0,00
104,97;0,00
104,99;0,00
105,00;0,00
105,02;0,00
105,04;0,00
105,05;0,00
105,07;0,00
105,09;0,00
105,10;0,00
105,12;0,00
105,14;0,00
105,16;0,00
105,17;0,00
105,19;0,00
105,21;0,00
105,22;0,00
105,24;0,00
105,26;0,00
105,27;0,00
105,29;0,00
105,31;0,00
105,32;0,00
105,34;0,00
105,36;0,00
105,37;0,00
105,39;0,00
105,41;0,00
105,43;0,00
105,45;0,00
105,46;0,00
105,48;0,00
105,50;0,00
105,51;0,00
105,53;0,00
105,55;0,00
105,56;0,00
105,58;0,00
105,60;0,00
105,62;0,00
105,63;0,00
105,65;0,00
105,67;0,00
105,68;0,00
105,70;0,00
105,72;0,00
105,73;0,00
105,75;0,00
105,77;0,00
105,78;0,00
105,80;0,00
105,82;0,00
105,84;0,00
105,85;0,00
105,87;0,00
105,89;0,00
105,91;0,00
105,92;0,00
105,94;0,00
105,96;0,00
105,97;0,00
105,99;0,00
106,01;0,00
106,02;0,00
106,04;0,00
106,06;0,00
106,07;0,00
106,09;0,00
106,11;0,00
106,12;0,00
106,14;0,00
106,16;0,00
106,18;0,00
106,19;0,00
106,21;0,00
106,23;0,00
106,24;0,00
106,26;0,00
106,28;0,00
106,29;0,00
106,31;0,00
106,33;0,00
106,34;0,00
106,36;0,00
106,38;0,00
106,39;0,00
106,41;0,00
106,43;0,00
106,44;0,00
106,46;0,00
106,48;0,00
106,50;0,00
106,51;0,00
106,53;0,00
106,55;0,00
106,56;0,00
106,58;0,00
106,60;0,00
106,61;0,00
106,63;0,00
106,65;0,00
106,66;0,00
106,68;0,00
106,70;0,00
106,71;0,00
106,73;0,00
106,75;0,00
106,77;0,00
106,78;0,00
106,80;0,00
106,82;0,00
106,83;0,00
106,85;0,00
106,87;0,00
106,88;0,00
106,90;0,00
106,92;0,00
106,94;0,00
106,95;0,00
106,97;0,00
106,99;0,00
107,00;0,00
107,02;0,00
107,04;0,00
107,05;0,00
107,07;0,00
107,09;0,00
107,10;0,00
107,12;0,00
107,14;0,00
107,15;0,00
107,17;0,00
107,19;0,00
107,21;0,00
107,22;0,00
107,24;0,00
107,26;0,00
107,27;0,00
107,29;0,00
107,31;0,00
107,32;0,00
107,34;0,00
107,36;0,00
107,37;0,00
107,39;0,00
107,41;0,00
107,42;0,00
107,44;0,00
107,46;0,00
107,48;0,00
107,49;0,00
107,51;0,00
107,53;0,00
107,54;0,00
107,56;0,00
107,58;0,00
107,59;0,00
107,61;0,00
107,63;0,00
107,64;0,00
107,66;0,00
107,68;0,00
107,69;0,00
107,71;0,00
107,73;0,00
107,75;0,00
107,76;0,00
107,78;0,00
107,80;0,00
107,81;0,00
107,83;0,00
107,85;0,00
107,86;0,00
107,88;0,00
107,90;0,00
107,91;0,00
107,93;0,00
107,95;0,00
107,96;0,00
107,98;0,00
108,00;0,00
108,01;0,00
108,03;0,00
108,05;0,00
108,06;0,00
108,08;0,00
108,10;0,00
108,12;0,00
108,13;0,00
108,15;0,00
108,17;0,00
108,18;0,00
108,20;0,00
108,22;0,00
108,23;0,00
108,25;0,00
108,27;0,00
108,28;0,00
108,30;0,00
108,32;0,00
108,33;0,00
108,35;0,00
108,37;0,00
108,38;0,00
108,40;0,00
108,42;0,00
108,43;0,00
108,45;0,00
108,47;0,00
108,49;0,00
108,50;0,00
108,52;0,00
108,54;0,00
108,55;0,00
108,57;0,00
108,59;0,00
108,60;0,00
108,62;0,00
108,64;0,00
108,65;0,00
108,67;0,00
108,69;0,00
108,71;0,00
108,72;0,00
108,74;0,00
108,76;0,00
108,77;0,00
108,79;0,00
108,81;0,00
108,82;0,00
108,84;0,00
108,86;0,00
108,87;0,00
108,89;0,00
108,91;0,00
108,92;0,00
108,94;0,00
108,96;0,00
108,97;0,00
108,99;0,00
109,01;0,00
109,02;0,00
109,04;0,00
109,06;0,00
109,08;0,00
109,09;0,00
109,11;0,00
109,13;0,00
109,14;0,00
109,16;0,00
109,18;0,00
109,19;0,00
109,21;0,00
109,23;0,00
109,24;0,00
109,26;0,00
109,28;0,00
109,29;0,00
109,31;0,00
109,33;0,00
109,35;0,00
109,37;0,00
109,39;0,00
109,41;0,00
109,42;0,00
109,44;0,00
109,46;0,00
109,47;0,00
109,49;0,00
109,51;0,00
109,53;0,00
109,55;8,00
109,57;8,00
109,59;8,00
109,60;8,00
109,62;8,00
109,64;8,00
109,65;8,00
109,67;8,00
109,69;8,00
109,72;8,00
109,74;8,00
109,75;80,00
109,77;80,00
109,79;80,00
109,80;80,00
109,82;80,00
109,84;80,00
109,86;80,00
109,87;80,00
109,89;80,00
109,91;80,00
109,92;80,00
109,94;80,00
109,96;800,00
109,97;800,00
109,99;800,00
110,01;800,00
110,02;800,00
110,04;800,00
110,06;800,00
110,07;800,00
110,09;800,00
110,11;800,00
110,12;800,00
110,14;800,00
110,16;800,00
110,18;800,00
110,19;800,00
110,21;800,00
110,23;800,00
110,24;800,00
110,26;800,00
110,28;800,00
110,29;800,00
110,31;800,00
110,33;800,00
110,34;800,00
110,36;800,00
110,38;800,00
110,39;800,00
110,41;800,00
110,43;800,00
110,45;800,00
110,46;800,00
110,48;800,00
110,50;800,00
110,51;800,00
110,53;800,00
110,55;800,00
110,56;800,00
110,58;800,00
110,60;800,00
110,61;800,00
110,63;800,00
110,65;800,00
110,66;800,00
110,68;800,00
110,70;800,00
110,72;800,00
110,73;800,00
110,75;800,00
110,77;800,00
110,78;800,00
110,81;800,00
110,82;800,00
110,84;800,00
110,86;800,00
110,87;800,00
110,89;800,00
110,91;800,00
110,92;800,00
110,94;800,00
110,96;800,00
110,97;800,00
110,99;800,00
111,01;800,00
111,02;800,00
111,04;800,00
111,06;800,00
111,07;800,00
111,09;800,00
111,11;800,00
111,13;800,00
111,14;800,00
111,16;0,00
111,18;0,00
111,19;0,00
111,21;0,00
111,23;0,00
111,24;0,00
111,26;0,00
111,28;0,00
111,29;0,00
111,31;0,00
111,33;0,00
111,34;0,00
111,36;0,00
111,38;0,00
111,40;0,00
111,41;0,00
111,43;0,00
111,45;0,00
111,46;0,00
111,48;0,00
111,50;0,00
111,51;0,00
111,53;0,00
111,55;0,00
111,56;0,00
111,58;0,00
111,60;0,00
111,61;0,00
111,63;0,00
111,65;0,00
111,66;0,00
111,68;0,00
111,70;0,00
111,72;0,00
111,73;0,00
111,75;0,00
111,77;0,00
111,78;0,00
111,80;0,00
111,82;0,00
111,83;0,00
111,85;0,00
111,87;0,00
111,88;0,00
111,90;0,00
111,92;0,00
111,93;0,00
111,95;0,00
111,97;0,00
111,98;0,00
112,00;0,00
112,02;0,00
112,04;0,00
112,05;0,00
112,07;0,00
112,09;0,00
112,10;0,00
112,12;0,00
112,14;0,00
112,15;0,00
112,17;0,00
112,19;0,00
112,20;0,00
112,22;0,00
112,24;0,00
112,25;0,00
112,27;0,00
112,29;0,00
112,30;0,00
112,32;0,00
112,34;0,00
112,36;0,00
112,37;0,00
112,39;0,00
112,41;0,00
112,42;0,00
112,44;0,00
112,46;0,00
112,47;0,00
112,49;0,00
112,51;0,00
112,52;0,00
112,54;0,00
112,56;0,00
112,57;0,00
112,59;0,00
112,61;0,00
112,62;0,00
112,64;0,00
112,66;0,00
112,68;0,00
112,69;0,00
112,71;0,00
112,73;0,00
112,74;0,00
112,76;0,00
112,78;0,00
112,79;0,00
112,81;0,00
112,83;0,00
112,84;0,00
112,86;0,00
112,88;0,00
112,89;0,00
112,91;0,00
112,93;0,00
112,95;0,00
112,96;0,00
112,98;0,00
113,00;0,00
113,01;0,00
113,03;0,00
113,05;0,00
113,06;0,00
113,08;0,00
113,10;0,00
113,11;0,00
113,13;0,00
113,15;0,00
113,16;0,00
113,18;0,00
113,20;0,00
113,21;0,00
113,23;0,00
113,25;0,00
113,27;0,00
113,28;0,00
113,30;0,00
113,32;0,00
113,33;0,00
113,35;0,00
113,37;0,00
113,38;0,00
113,40;0,00
113,42;0,00
113,43;0,00
113,45;0,00
113,47;0,00
113,48;0,00
113,50;0,00
113,52;0,00
113,53;0,00
113,55;0,00
113,57;0,00
113,59;0,00
113,60;0,00
113,62;0,00
113,64;0,00
113,65;0,00
113,67;0,00
113,69;0,00
113,70;0,00
113,72;0,00
113,74;0,00
113,75;0,00
113,77;0,00
113,79;0,00
113,81;0,00
113,82;0,00
113,84;0,00
113,86;0,00
113,87;0,00
113,89;0,00
113,91;0,00
113,92;0,00
113,94;0,00
113,96;0,00
113,97;0,00
113,99;0,00
114,01;0,00
114,02;0,00
114,04;0,00
114,06;0,00
114,07;0,00
114,09;0,00
114,11;0,00
114,12;0,00
114,14;0,00
114,16;0,00
114,18;0,00
114,19;0,00
114,21;0,00
114,23;0,00
114,24;0,00
114,26;0,00
114,28;0,00
114,29;0,00
114,31;0,00
114,33;0,00
114,34;0,00
114,36;0,00
114,38;0,00
114,39;0,00
114,41;0,00
114,43;0,00
114,44;0,00
114,46;0,00
114,48;0,00
114,50;0,00
114,51;0,00
114,53;0,00
114,55;0,00
114,56;0,00
114,58;0,00
114,60;0,00
114,61;0,00
114,63;0,00
114,65;0,00
114,66;0,00
114,68;0,00
114,70;0,00
114,71;0,00
114,73;0,00
114,75;0,00
114,76;0,00
114,78;0,00
114,80;0,00
114,82;0,00
114,83;0,00
114,85;0,00
114,87;0,00
114,88;0,00
114,90;0,00
114,92;0,00
114,93;0,00
114,95;0,00
114,97;0,00
114,98;0,00
115,00;0,00
115,02;0,00
115,03;0,00
115,05;0,00
115,07;0,00
115,08;0,00
115,10;0,00
115,12;0,00
115,14;0,00
115,15;0,00
115,17;0,00
115,19;0,00
115,20;0,00
115,22;0,00
115,24;0,00
115,25;0,00
115,27;0,00
115,29;0,00
115,30;0,00
115,32;0,00
115,34;0,00
115,35;0,00
115,37;0,00
115,39;0,00
115,41;0,00
115,42;0,00
115,44;0,00
115,46;0,00
115,47;0,00
115,49;0,00
115,51;0,00
115,52;0,00
115,54;0,00
115,56;0,00
115,57;0,00
115,59;0,00
115,61;0,00
115,62;0,00
115,64;0,00
115,66;0,00
115,68;0,00
115,69;0,00
115,71;0,00
115,73;0,00
115,74;0,00
115,76;0,00
115,78;0,00
115,79;0,00
115,81;0,00
115,83;0,00
115,84;0,00
115,86;0,00
115,88;0,00
115,89;0,00
115,91;0,00
115,93;0,00
115,94;0,00
115,96;0,00
115,98;0,00
116,00;0,00
116,01;0,00
116,03;0,00
116,05;0,00
116,06;0,00
116,08;0,00
116,10;0,00
116,11;0,00
116,13;0,00
116,15;0,00
116,16;0,00
116,18;0,00
116,20;0,00
116,21;0,00
116,23;0,00
116,25;0,00
116,26;0,00
116,28;0,00
116,30;0,00
116,31;0,00
116,33;0,00
116,35;0,00
116,37;0,00
116,38;0,00
116,40;0,00
116,42;0,00
116,43;0,00
116,45;0,00
116,47;0,00
116,48;0,00
116,50;0,00
116,52;0,00
116,53;0,00
116,55;0,00
116,57;0,00
116,58;0,00
116,60;0,00
116,62;0,00
116,63;0,00
116,65;0,00
116,67;0,00
116,69;0,00
116,70;0,00
116,72;0,00
116,74;0,00
116,75;0,00
116,77;0,00
116,79;0,00
116,80;0,00
116,82;0,00
116,84;0,00
116,85;0,00
116,87;0,00
116,89;0,00
116,91;0,00
116,92;0,00
116,94;0,00
116,96;0,00
116,97;0,00
116,99;0,00
117,01;0,00
117,02;0,00
117,04;0,00
117,06;0,00
117,07;0,00
117,09;0,00
117,11;0,00
117,12;0,00
117,14;0,00
117,16;0,00
117,17;0,00
117,19;0,00
117,21;0,00
117,22;0,00
117,24;0,00
117,26;0,00
117,28;0,00
117,29;0,00
117,31;0,00
117,33;0,00
117,34;0,00
117,36;0,00
117,38;0,00
117,39;0,00
117,41;0,00
117,43;0,00
117,44;0,00
117,46;0,00
117,48;0,00
117,49;0,00
117,51;0,00
117,53;0,00
117,54;0,00
117,56;0,00
117,58;0,00
117,60;0,00
117,61;0,00
117,63;0,00
117,65;0,00
117,66;0,00
117,68;0,00
117,70;0,00
117,71;0,00
117,73;0,00
117,75;0,00
117,76;0,00
117,78;0,00
117,80;0,00
117,81;0,00
117,83;0,00
117,85;0,00
117,86;0,00
117,88;0,00
117,90;0,00
117,92;0,00
117,93;0,00
117,95;0,00
117,97;0,00
117,98;0,00
118,00;0,00
118,02;0,00
118,03;0,00
118,05;0,00
118,07;0,00
118,08;0,00
118,10;0,00
118,12;0,00
118,13;0,00
118,15;0,00
118,17;0,00
118,19;0,00
118,20;0,00
118,22;0,00
118,24;0,00
118,25;0,00
118,27;0,00
118,29;0,00
118,30;0,00
118,32;0,00
118,34;0,00
118,35;0,00
118,37;0,00
118,39;0,00
118,40;0,00
118,42;0,00
118,44;0,00
118,45;0,00
118,47;0,00
118,49;0,00
118,51;0,00
118,52;0,00
118,54;0,00
118,56;0,00
118,57;0,00
118,59;0,00
118,61;0,00
118,62;0,00
118,64;0,00
118,66;0,00
118,67;0,00
118,69;0,00
118,71;0,00
118,72;0,00
118,74;0,00
118,76;0,00
118,77;0,00
118,79;0,00
118,81;0,00
118,83;0,00
118,84;0,00
118,86;0,00
118,88;0,00
118,89;0,00
118,91;0,00
118,93;0,00
118,94;0,00
118,96;0,00
118,98;0,00
118,99;0,00
119,01;0,00
119,03;0,00
119,04;0,00
119,06;0,00
119,08;0,00
119,09;0,00
119,11;0,00
119,13;0,00
119,15;0,00
119,16;0,00
119,18;0,00
119,20;0,00
119,21;0,00
119,23;0,00
119,25;0,00
119,26;0,00
119,28;0,00
119,30;0,00
119,31;0,00
119,33;0,00
119,35;0,00
119,37;0,00
119,38;0,00
119,40;0,00
119,42;0,00
119,43;0,00
119,45;0,00
119,47;0,00
119,49;0,00
119,50;0,00
119,52;0,00
119,54;0,00
119,55;0,00
119,57;0,00
119,59;0,00
119,60;0,00
119,62;0,00
119,64;0,00
119,65;0,00
119,67;0,00
119,69;0,00
119,70;0,00
119,72;0,00
119,74;0,00
119,75;0,00
119,77;0,00
119,79;0,00
119,80;0,00
119,82;0,00
119,84;0,00
119,86;0,00
119,87;0,00
119,89;0,00
119,91;0,00
119,92;0,00
119,94;0,00
119,96;0,00
119,97;0,00
119,99;0,00
120,01;0,00
120,02;0,00
120,04;0,00
120,06;0,00
120,07;0,00
120,09;0,00
120,11;0,00
120,13;0,00
120,14;0,00
120,16;0,00
120,18;0,00
120,19;0,00
120,21;0,00
120,23;0,00
120,24;0,00
120,26;0,00
120,28;0,00
120,29;0,00
120,31;0,00
120,33;0,00
120,34;0,00
120,36;0,00
120,38;0,00
120,39;0,00
120,41;0,00
120,43;0,00
120,44;0,00
120,46;0,00
120,48;0,00
120,50;0,00
120,51;0,00
120,53;0,00
120,55;0,00
120,56;0,00
120,58;0,00
120,60;0,00
120,61;0,00
120,63;0,00
120,65;0,00
120,66;0,00
120,68;0,00
120,70;0,00
120,71;0,00
120,73;0,00
120,75;0,00
120,77;8,00
120,79;8,00
120,81;8,00
120,82;8,00
120,84;8,00
120,86;8,00
