time;value
69,44;0,00
69,46;0,00
69,47;0,00
69,49;0,00
69,51;0,00
69,52;0,00
69,54;0,00
69,56;0,00
69,57;0,00
69,59;0,00
69,61;0,00
69,62;0,00
69,64;0,00
69,66;0,00
69,67;0,00
69,69;0,00
69,71;0,00
69,72;0,00
69,74;0,00
69,76;0,00
69,78;0,00
69,80;0,00
69,81;0,00
69,83;0,00
69,85;0,00
69,86;0,00
69,88;0,00
69,90;0,00
69,91;0,00
69,93;0,00
69,95;0,00
69,96;0,00
69,98;0,00
70,00;0,00
70,02;0,00
70,03;0,00
70,05;0,00
70,07;0,00
70,09;0,00
70,10;0,00
70,12;0,00
70,14;0,00
70,15;0,00
70,17;0,00
70,19;0,00
70,20;0,00
70,22;0,00
70,24;0,00
70,25;0,00
70,27;0,00
70,29;0,00
70,31;0,00
70,32;0,00
70,34;0,00
70,36;0,00
70,37;0,00
70,39;0,00
70,41;0,00
70,42;0,00
70,44;0,00
70,46;0,00
70,47;0,00
70,49;0,00
70,51;0,00
70,52;0,00
70,54;0,00
70,56;0,00
70,57;0,00
70,59;0,00
70,61;0,00
70,62;0,00
70,64;0,00
70,66;0,00
70,68;0,00
70,69;0,00
70,71;0,00
70,73;0,00
70,74;0,00
70,76;0,00
70,78;0,00
70,79;0,00
70,81;0,00
70,83;0,00
70,84;0,00
70,86;0,00
70,88;0,00
70,89;0,00
70,91;0,00
70,93;0,00
70,95;0,00
70,96;0,00
70,98;0,00
71,00;0,00
71,01;0,00
71,03;0,00
71,05;0,00
71,06;0,00
71,08;0,00
71,10;0,00
71,11;0,00
71,13;0,00
71,15;0,00
71,16;0,00
71,18;0,00
71,20;0,00
71,21;0,00
71,23;0,00
71,25;0,00
71,27;0,00
71,28;0,00
71,30;0,00
71,32;0,00
71,33;0,00
71,35;0,00
71,37;0,00
71,38;0,00
71,40;0,00
71,42;0,00
71,43;0,00
71,45;0,00
71,47;0,00
71,48;0,00
71,50;0,00
71,52;0,00
71,53;0,00
71,55;0,00
71,57;0,00
71,59;0,00
71,60;0,00
71,62;0,00
71,64;0,00
71,65;0,00
71,67;0,00
71,69;0,00
71,70;0,00
71,72;0,00
71,74;0,00
71,75;0,00
71,77;0,00
71,79;0,00
71,80;0,00
71,82;0,00
71,84;0,00
71,85;0,00
71,87;0,00
71,89;0,00
71,91;0,00
71,92;0,00
71,94;0,00
71,96;0,00
71,97;0,00
71,99;0,00
72,01;0,00
72,02;0,00
72,04;0,00
72,06;0,00
72,07;0,00
72,09;0,00
72,11;0,00
72,12;0,00
72,14;0,00
72,16;0,00
72,17;0,00
72,19;0,00
72,21;0,00
72,23;0,00
72,24;0,00
72,26;0,00
72,28;0,00
72,29;0,00
72,31;0,00
72,33;0,00
72,34;0,00
72,36;0,00
72,38;0,00
72,39;0,00
72,41;0,00
72,43;0,00
72,44;0,00
72,46;0,00
72,48;0,00
72,49;0,00
72,51;0,00
72,53;0,00
72,55;0,00
72,56;0,00
72,58;0,00
72,60;0,00
72,61;0,00
72,63;0,00
72,65;0,00
72,66;0,00
72,68;0,00
72,70;0,00
72,71;0,00
72,73;0,00
72,75;0,00
72,76;0,00
72,78;0,00
72,80;0,00
72,82;0,00
72,83;0,00
72,85;0,00
72,87;0,00
72,88;0,00
72,90;0,00
72,92;0,00
72,93;0,00
72,95;0,00
72,97;0,00
72,98;0,00
73,00;0,00
73,02;0,00
73,03;0,00
73,05;0,00
73,07;0,00
73,08;0,00
73,10;0,00
73,12;0,00
73,14;0,00
73,15;0,00
73,17;0,00
73,19;0,00
73,20;0,00
73,22;0,00
73,24;0,00
73,25;0,00
73,27;0,00
73,29;0,00
73,30;0,00
73,32;0,00
73,34;0,00
73,35;0,00
73,37;0,00
73,39;0,00
73,40;0,00
73,42;0,00
73,44;0,00
73,46;0,00
73,47;0,00
73,49;0,00
73,51;0,00
73,52;0,00
73,54;0,00
73,56;0,00
73,57;0,00
73,59;0,00
73,61;0,00
73,62;0,00
73,64;0,00
73,66;0,00
73,67;0,00
73,69;0,00
73,71;0,00
73,72;0,00
73,74;0,00
73,76;0,00
73,78;0,00
73,79;0,00
73,81;0,00
73,83;0,00
73,84;0,00
73,86;0,00
73,88;0,00
73,89;0,00
73,91;0,00
73,93;0,00
73,94;0,00
73,96;0,00
73,98;0,00
73,99;0,00
74,01;0,00
74,03;0,00
74,05;0,00
74,06;0,00
74,08;0,00
74,10;0,00
74,11;0,00
74,13;0,00
74,15;0,00
74,16;0,00
74,18;0,00
74,20;0,00
74,21;0,00
74,23;0,00
74,25;0,00
74,26;0,00
74,28;0,00
74,30;0,00
74,31;0,00
74,33;0,00
74,35;0,00
74,37;0,00
74,38;0,00
74,40;0,00
74,42;0,00
74,43;0,00
74,45;0,00
74,47;0,00
74,48;0,00
74,50;0,00
74,52;0,00
74,54;0,00
74,55;0,00
74,57;0,00
74,59;0,00
74,60;0,00
74,62;0,00
74,64;0,00
74,65;0,00
74,67;0,00
74,69;0,00
74,70;0,00
74,72;0,00
74,74;0,00
74,75;0,00
74,77;0,00
74,79;0,00
74,80;0,00
74,82;0,00
74,84;0,00
74,85;0,00
74,87;0,00
74,89;0,00
74,91;0,00
74,92;0,00
74,94;0,00
74,96;0,00
74,97;0,00
74,99;0,00
75,01;0,00
75,02;0,00
75,04;0,00
75,06;0,00
75,07;0,00
75,09;0,00
75,11;0,00
75,12;0,00
75,14;0,00
75,16;0,00
75,17;0,00
75,19;0,00
75,21;0,00
75,23;0,00
75,24;0,00
75,26;0,00
75,28;0,00
75,29;0,00
75,31;0,00
75,33;0,00
75,34;0,00
75,36;0,00
75,38;0,00
75,39;0,00
75,41;0,00
75,43;0,00
75,44;0,00
75,46;0,00
75,48;0,00
75,49;0,00
75,51;0,00
75,53;0,00
75,55;0,00
75,56;0,00
75,58;0,00
75,60;0,00
75,61;0,00
75,63;0,00
75,65;0,00
75,66;0,00
75,68;0,00
75,70;0,00
75,71;0,00
75,73;0,00
75,75;0,00
75,76;0,00
75,78;0,00
75,80;0,00
75,81;0,00
75,83;0,00
75,85;0,00
75,87;0,00
75,88;0,00
75,90;0,00
75,92;0,00
75,93;0,00
75,95;0,00
75,97;0,00
75,98;0,00
76,00;0,00
76,02;0,00
76,03;0,00
76,05;0,00
76,07;0,00
76,08;0,00
76,10;0,00
76,12;0,00
76,14;0,00
76,15;0,00
76,17;0,00
76,19;0,00
76,20;0,00
76,22;0,00
76,24;0,00
76,25;0,00
76,27;0,00
76,29;0,00
76,30;0,00
76,32;0,00
76,34;0,00
76,35;0,00
76,37;0,00
76,39;0,00
76,41;0,00
76,42;0,00
76,44;0,00
76,46;0,00
76,47;0,00
76,49;0,00
76,51;0,00
76,52;0,00
76,54;0,00
76,56;0,00
76,57;0,00
76,59;0,00
76,61;0,00
76,62;0,00
76,64;0,00
76,66;0,00
76,67;0,00
76,69;0,00
76,71;0,00
76,73;0,00
76,74;0,00
76,76;0,00
76,78;0,00
76,79;0,00
76,81;0,00
76,83;0,00
76,84;0,00
76,86;0,00
76,88;0,00
76,89;0,00
76,91;0,00
76,93;0,00
76,94;0,00
76,96;0,00
76,98;0,00
76,99;0,00
77,01;0,00
77,03;0,00
77,04;0,00
77,06;0,00
77,08;0,00
77,10;0,00
77,11;0,00
77,13;0,00
77,15;0,00
77,16;0,00
77,18;0,00
77,20;0,00
77,21;0,00
77,23;0,00
77,25;0,00
77,26;0,00
77,28;0,00
77,30;0,00
77,32;0,00
77,33;0,00
77,35;0,00
77,37;0,00
77,38;0,00
77,40;0,00
77,42;0,00
77,43;0,00
77,45;0,00
77,47;0,00
77,48;0,00
77,50;0,00
77,52;0,00
77,53;0,00
77,55;0,00
77,57;0,00
77,58;0,00
77,60;0,00
77,62;0,00
77,64;0,00
77,65;0,00
77,67;0,00
77,69;0,00
77,70;0,00
77,72;0,00
77,74;0,00
77,75;0,00
77,77;0,00
77,79;0,00
77,80;0,00
77,82;0,00
77,84;0,00
77,85;0,00
77,87;0,00
77,89;0,00
77,90;0,00
77,92;0,00
77,94;0,00
77,95;0,00
77,97;0,00
77,99;0,00
78,01;0,00
78,02;0,00
78,04;0,00
78,06;0,00
78,07;0,00
78,09;0,00
78,11;0,00
78,12;0,00
78,14;0,00
78,16;0,00
78,17;0,00
78,19;0,00
78,21;0,00
78,22;0,00
78,24;0,00
78,26;0,00
78,28;0,00
78,29;0,00
78,31;0,00
78,33;0,00
78,34;0,00
78,36;0,00
78,38;0,00
78,39;0,00
78,41;0,00
78,43;0,00
78,44;0,00
78,46;0,00
78,48;0,00
78,49;0,00
78,51;0,00
78,53;0,00
78,54;0,00
78,56;0,00
78,58;0,00
78,60;0,00
78,61;0,00
78,63;0,00
78,65;0,00
78,66;0,00
78,68;0,00
78,70;0,00
78,71;0,00
78,73;0,00
78,75;0,00
78,76;0,00
78,78;0,00
78,80;0,00
78,81;0,00
78,83;0,00
78,85;0,00
78,86;0,00
78,88;0,00
78,90;0,00
78,92;0,00
78,93;0,00
78,95;0,00
78,97;0,00
78,98;0,00
79,00;0,00
79,02;0,00
79,03;0,00
79,05;0,00
79,07;0,00
79,08;0,00
79,10;0,00
79,12;0,00
79,13;0,00
79,15;0,00
79,17;0,00
79,18;0,00
79,20;0,00
79,22;0,00
79,24;0,00
79,25;0,00
79,27;0,00
79,29;0,00
79,30;0,00
79,32;0,00
79,34;0,00
79,35;0,00
79,37;0,00
79,39;0,00
79,40;0,00
79,42;0,00
79,44;0,00
79,45;0,00
79,47;0,00
79,49;0,00
79,50;0,00
79,52;0,00
79,54;0,00
79,56;0,00
79,57;0,00
79,59;0,00
79,61;0,00
79,62;0,00
79,64;0,00
79,66;0,00
79,67;0,00
79,69;0,00
79,71;0,00
79,72;0,00
79,74;0,00
79,76;0,00
79,77;0,00
79,79;0,00
79,81;0,00
79,83;0,00
79,84;0,00
79,86;0,00
79,88;0,00
79,89;0,00
79,91;0,00
79,93;0,00
79,94;0,00
79,96;0,00
79,98;0,00
79,99;0,00
80,01;0,00
80,03;0,00
80,04;0,00
80,06;0,00
80,08;0,00
80,09;0,00
80,11;0,00
80,13;0,00
80,15;0,00
80,16;0,00
80,18;0,00
80,20;0,00
80,21;0,00
80,23;0,00
80,25;0,00
80,26;0,00
80,28;0,00
80,30;0,00
80,31;0,00
80,33;0,00
80,35;0,00
80,37;0,00
80,38;0,00
80,40;0,00
80,42;0,00
80,43;0,00
80,45;0,00
80,47;0,00
80,48;0,00
80,50;0,00
80,52;0,00
80,53;0,00
80,55;0,00
80,57;0,00
80,58;0,00
80,60;0,00
80,62;0,00
80,63;0,00
80,65;0,00
80,67;0,00
80,68;0,00
80,70;0,00
80,72;0,00
80,73;0,00
80,75;0,00
80,77;0,00
80,79;0,00
80,80;0,00
80,82;0,00
80,84;0,00
80,85;0,00
80,87;0,00
80,89;0,00
80,90;0,00
80,92;0,00
80,94;0,00
80,95;0,00
80,97;0,00
80,99;0,00
81,00;0,00
81,02;0,00
81,04;0,00
81,06;0,00
81,07;0,00
81,09;0,00
81,11;0,00
81,12;0,00
81,14;0,00
81,16;0,00
81,17;0,00
81,19;0,00
81,21;0,00
81,22;0,00
81,24;0,00
81,26;0,00
81,27;0,00
81,29;0,00
81,31;0,00
81,32;0,00
81,34;0,00
81,36;0,00
81,38;0,00
81,39;0,00
81,41;0,00
81,43;0,00
81,44;0,00
81,46;0,00
81,48;0,00
81,49;0,00
81,51;0,00
81,55;0,00
81,57;0,00
81,58;0,00
81,60;0,00
81,62;0,00
81,63;0,00
81,65;0,00
81,67;0,00
81,68;0,00
81,70;0,00
81,72;0,00
81,73;0,00
81,75;0,00
81,77;0,00
81,78;0,00
81,80;0,00
81,82;0,00
81,84;0,00
81,85;0,00
81,87;0,00
81,89;0,00
81,90;0,00
81,92;0,00
81,94;0,00
81,95;0,00
81,97;0,00
81,99;0,00
82,00;0,00
82,02;0,00
82,04;0,00
82,05;0,00
82,07;0,00
82,09;0,00
82,11;0,00
82,12;0,00
82,14;0,00
82,16;0,00
82,17;0,00
82,20;0,00
82,21;0,00
82,23;0,00
82,25;0,00
82,26;0,00
82,28;0,00
82,30;0,00
82,32;0,00
82,33;0,00
82,35;0,00
82,37;0,00
82,38;0,00
82,40;0,00
82,42;0,00
82,43;0,00
82,45;0,00
82,47;0,00
82,48;0,00
82,50;0,00
82,52;0,00
82,53;0,00
82,55;0,00
82,57;0,00
82,58;0,00
82,60;0,00
82,62;0,00
82,64;0,00
82,65;0,00
82,67;0,00
82,69;0,00
82,70;0,00
82,72;0,00
82,74;0,00
82,75;0,00
82,77;0,00
82,79;0,00
82,80;0,00
82,82;0,00
82,84;0,00
82,85;0,00
82,87;0,00
82,89;0,00
82,90;0,00
82,92;0,00
82,94;0,00
82,96;0,00
82,97;0,00
82,99;0,00
83,01;0,00
83,02;0,00
83,04;0,00
83,06;0,00
83,07;0,00
83,09;0,00
83,11;0,00
83,12;0,00
83,14;0,00
83,16;0,00
83,17;0,00
83,19;0,00
83,21;0,00
83,23;0,00
83,24;0,00
83,26;0,00
83,28;0,00
83,29;0,00
83,31;0,00
83,33;0,00
83,34;0,00
83,36;0,00
83,38;0,00
83,39;0,00
83,41;0,00
83,43;0,00
83,44;0,00
83,46;0,00
83,48;0,00
83,49;0,00
83,51;0,00
83,53;0,00
83,54;0,00
83,56;0,00
83,58;0,00
83,60;0,00
83,61;0,00
83,63;0,00
83,65;0,00
83,66;0,00
83,68;0,00
83,70;0,00
83,71;0,00
83,73;0,00
83,75;0,00
83,76;0,00
83,78;0,00
83,80;0,00
83,81;0,00
83,83;0,00
83,85;0,00
83,87;0,00
83,88;0,00
83,90;0,00
83,92;0,00
