time;value
22,49;0,00
22,51;0,00
22,52;0,00
22,54;0,00
22,56;0,00
22,57;0,00
22,59;0,00
22,61;0,00
22,62;0,00
22,64;0,00
22,66;0,00
22,67;0,00
22,69;0,00
22,71;0,00
22,73;0,00
22,74;0,00
22,76;0,00
22,78;0,00
22,79;0,00
22,81;0,00
22,83;0,00
22,85;0,00
22,87;0,00
22,88;0,00
22,90;0,00
22,92;0,00
22,93;0,00
22,95;0,00
22,97;0,00
22,98;0,00
23,00;0,00
23,02;0,00
23,03;0,00
23,05;0,00
23,07;0,00
23,08;0,00
23,10;0,00
23,12;0,00
23,13;0,00
23,15;0,00
23,17;0,00
23,19;0,00
23,20;0,00
23,22;0,00
23,24;0,00
23,25;0,00
23,27;0,00
23,29;0,00
23,30;0,00
23,32;0,00
23,34;0,00
23,35;0,00
23,37;0,00
23,39;0,00
23,40;0,00
23,42;0,00
23,44;0,00
23,45;0,00
23,47;0,00
23,49;0,00
23,51;0,00
23,52;0,00
23,54;0,00
23,56;0,00
23,57;0,00
23,59;0,00
23,61;0,00
23,62;0,00
23,64;0,00
23,66;0,00
23,67;0,00
23,69;0,00
23,71;0,00
23,72;0,00
23,74;0,00
23,76;0,00
23,77;0,00
23,79;0,00
23,81;0,00
23,83;0,00
23,84;0,00
23,86;0,00
23,88;0,00
23,89;0,00
23,91;0,00
23,93;0,00
23,94;0,00
23,96;0,00
23,98;0,00
23,99;0,00
24,01;0,00
24,03;0,00
24,04;0,00
24,06;0,00
24,08;0,00
24,10;0,00
24,11;0,00
24,13;0,00
24,15;0,00
24,16;0,00
24,18;0,00
24,20;0,00
24,21;0,00
24,23;0,00
24,25;0,00
24,26;0,00
24,28;0,00
24,30;0,00
24,31;0,00
24,33;0,00
24,35;8,00
24,37;8,00
24,38;8,00
24,40;8,00
24,42;8,00
24,43;8,00
24,45;8,00
24,47;8,00
24,48;8,00
24,50;8,00
24,52;8,00
24,53;8,00
24,55;8,00
24,57;80,00
24,58;80,00
24,60;80,00
24,62;80,00
24,63;80,00
24,65;80,00
24,67;80,00
24,68;80,00
24,70;80,00
24,72;80,00
24,74;80,00
24,75;80,00
24,77;800,00
24,79;800,00
24,80;800,00
24,82;800,00
24,84;800,00
24,85;800,00
24,87;800,00
24,89;800,00
24,90;800,00
24,92;800,00
24,94;800,00
24,95;800,00
24,97;800,00
24,99;800,00
25,01;800,00
25,02;800,00
25,04;800,00
25,06;800,00
25,07;800,00
25,09;800,00
25,11;800,00
25,12;800,00
25,14;800,00
25,16;800,00
25,17;800,00
25,19;800,00
25,21;800,00
25,22;800,00
25,24;800,00
25,26;800,00
25,27;800,00
25,29;800,00
25,31;800,00
25,33;800,00
25,34;800,00
25,36;800,00
25,38;800,00
25,39;800,00
25,41;800,00
25,43;800,00
25,44;800,00
25,46;800,00
25,48;800,00
25,49;800,00
25,51;800,00
25,53;800,00
25,54;800,00
25,56;800,00
25,58;800,00
25,60;800,00
25,61;800,00
25,63;800,00
25,65;800,00
25,66;800,00
25,68;800,00
25,70;800,00
25,71;800,00
25,73;800,00
25,75;800,00
25,76;800,00
25,78;800,00
25,80;800,00
25,81;800,00
25,83;800,00
25,85;800,00
25,86;800,00
25,88;800,00
25,90;800,00
25,91;800,00
25,93;800,00
25,95;800,00
25,97;800,00
25,98;800,00
26,00;800,00
26,02;800,00
26,03;800,00
26,05;800,00
26,07;800,00
26,08;800,00
26,10;800,00
26,12;800,00
26,13;800,00
26,15;800,00
26,17;800,00
26,18;800,00
26,20;800,00
26,22;800,00
26,23;800,00
26,25;800,00
26,27;800,00
26,29;800,00
26,30;800,00
26,32;800,00
26,34;800,00
26,36;800,00
26,37;800,00
26,39;800,00
26,41;800,00
26,42;800,00
26,44;800,00
26,46;0,00
26,47;0,00
26,49;0,00
26,51;0,00
26,52;0,00
26,54;0,00
26,56;0,00
26,58;0,00
26,59;0,00
26,61;0,00
26,63;0,00
26,64;0,00
26,66;0,00
26,68;0,00
26,69;0,00
26,71;0,00
26,73;0,00
26,74;0,00
26,76;0,00
26,78;0,00
26,79;0,00
26,81;0,00
26,83;0,00
26,84;0,00
26,86;0,00
26,88;0,00
26,90;0,00
26,91;0,00
26,93;0,00
26,95;0,00
26,96;0,00
26,98;0,00
27,00;0,00
27,01;0,00
27,03;0,00
27,05;0,00
27,06;0,00
27,08;0,00
27,10;0,00
27,11;0,00
27,13;0,00
27,15;0,00
27,16;0,00
27,18;0,00
27,20;0,00
27,21;0,00
27,23;0,00
27,25;0,00
27,27;0,00
27,28;0,00
27,30;0,00
27,32;0,00
27,33;0,00
27,35;0,00
27,37;0,00
27,38;0,00
27,40;0,00
27,42;0,00
27,43;0,00
27,45;0,00
27,47;0,00
27,48;0,00
27,50;0,00
27,52;0,00
27,53;0,00
27,55;0,00
27,57;0,00
27,59;0,00
27,60;0,00
27,62;0,00
27,64;0,00
27,65;0,00
27,67;0,00
27,69;0,00
27,70;0,00
27,72;0,00
27,74;0,00
27,75;0,00
27,77;0,00
27,79;0,00
27,80;0,00
27,82;0,00
27,84;0,00
27,86;0,00
27,87;0,00
27,89;0,00
27,91;0,00
27,92;0,00
27,94;0,00
27,96;0,00
27,97;0,00
27,99;0,00
28,01;0,00
28,02;0,00
28,04;0,00
28,06;0,00
28,07;0,00
28,09;0,00
28,11;0,00
28,13;0,00
28,14;0,00
28,16;0,00
28,18;0,00
28,19;0,00
28,21;0,00
28,23;0,00
28,24;0,00
28,26;0,00
28,28;0,00
28,29;0,00
28,31;0,00
28,33;0,00
28,34;0,00
28,36;0,00
28,38;0,00
28,39;0,00
28,41;0,00
28,43;0,00
28,44;0,00
28,46;0,00
28,48;0,00
28,50;0,00
28,51;0,00
28,53;0,00
28,55;0,00
28,56;0,00
28,58;0,00
28,60;0,00
28,61;0,00
28,63;0,00
28,65;0,00
28,66;0,00
28,68;0,00
28,70;0,00
28,71;0,00
28,73;0,00
28,75;0,00
28,77;0,00
28,78;0,00
28,80;0,00
28,82;0,00
28,83;0,00
28,85;0,00
28,87;0,00
28,88;0,00
28,90;0,00
28,92;0,00
28,93;0,00
28,95;0,00
28,97;0,00
28,98;0,00
29,00;0,00
29,02;0,00
29,04;0,00
29,05;0,00
29,07;0,00
29,09;0,00
29,10;0,00
29,12;0,00
29,14;0,00
29,15;0,00
29,17;0,00
29,19;0,00
29,20;0,00
29,22;0,00
29,24;0,00
29,25;0,00
29,27;0,00
29,29;0,00
29,30;0,00
29,32;0,00
29,34;0,00
29,36;0,00
29,37;0,00
29,39;0,00
29,41;0,00
29,42;0,00
29,44;0,00
29,46;0,00
29,47;0,00
29,49;0,00
29,51;0,00
29,52;0,00
29,54;0,00
29,56;0,00
29,57;0,00
29,59;0,00
29,61;0,00
29,62;0,00
29,64;0,00
29,66;0,00
29,67;0,00
29,69;0,00
29,71;0,00
29,73;0,00
29,74;0,00
29,76;0,00
29,78;0,00
29,79;0,00
29,81;0,00
29,83;0,00
29,84;0,00
29,86;0,00
29,88;0,00
29,89;0,00
29,91;0,00
29,93;0,00
29,94;0,00
29,96;0,00
29,98;0,00
29,99;0,00
30,01;0,00
30,03;0,00
30,05;0,00
30,06;0,00
30,08;0,00
30,10;0,00
30,11;0,00
30,13;0,00
30,15;0,00
30,16;0,00
30,18;0,00
30,20;0,00
30,21;0,00
30,23;0,00
30,25;0,00
30,26;0,00
30,28;0,00
30,30;0,00
30,32;0,00
30,33;0,00
30,35;0,00
30,37;0,00
30,38;0,00
30,40;0,00
30,42;0,00
30,43;0,00
30,45;0,00
30,47;0,00
30,48;0,00
30,50;0,00
30,52;0,00
30,53;0,00
30,55;0,00
30,57;0,00
30,58;0,00
30,60;0,00
30,62;0,00
30,64;0,00
30,65;0,00
30,67;0,00
30,69;0,00
30,70;0,00
30,72;0,00
30,74;0,00
30,75;0,00
30,77;0,00
30,79;0,00
30,80;0,00
30,82;0,00
30,84;0,00
30,85;0,00
30,87;0,00
30,89;0,00
30,90;0,00
30,92;0,00
30,94;0,00
30,96;0,00
30,97;0,00
30,99;0,00
31,01;0,00
31,02;0,00
31,04;0,00
31,06;0,00
31,07;0,00
31,09;0,00
31,11;0,00
31,12;0,00
31,14;0,00
31,16;0,00
31,17;0,00
31,19;0,00
31,21;0,00
31,22;0,00
31,24;0,00
31,26;0,00
31,28;0,00
31,29;0,00
31,31;0,00
31,33;0,00
31,34;0,00
31,36;0,00
31,38;0,00
31,39;0,00
31,41;0,00
31,43;0,00
31,44;0,00
31,46;0,00
31,48;0,00
31,50;0,00
31,51;0,00
31,53;0,00
31,54;0,00
31,56;0,00
31,58;0,00
31,60;0,00
31,61;0,00
31,63;0,00
31,65;0,00
31,66;0,00
31,68;0,00
31,70;0,00
31,71;0,00
31,73;0,00
31,75;0,00
31,76;0,00
31,78;0,00
31,80;0,00
31,82;0,00
31,83;0,00
31,85;0,00
31,87;0,00
31,88;0,00
31,90;0,00
31,92;0,00
31,93;0,00
31,95;0,00
31,97;0,00
31,98;0,00
32,00;0,00
32,02;0,00
32,03;0,00
32,05;0,00
32,07;0,00
32,08;0,00
32,10;0,00
32,12;0,00
32,13;0,00
32,15;0,00
32,17;0,00
32,19;0,00
32,20;0,00
32,22;0,00
32,24;0,00
32,25;0,00
32,27;0,00
32,29;0,00
32,30;0,00
32,32;0,00
32,34;0,00
32,35;0,00
32,37;0,00
32,39;0,00
32,40;0,00
32,42;0,00
32,44;0,00
32,46;0,00
32,47;0,00
32,49;0,00
32,51;0,00
32,52;0,00
32,54;0,00
32,56;0,00
32,57;0,00
32,59;0,00
32,61;0,00
32,62;0,00
32,64;0,00
32,66;0,00
32,67;0,00
32,69;0,00
32,71;0,00
32,72;0,00
32,74;0,00
32,76;0,00
32,78;0,00
32,79;0,00
32,81;0,00
32,83;0,00
32,84;0,00
32,86;0,00
32,88;0,00
32,89;0,00
32,91;0,00
32,93;0,00
32,94;0,00
32,96;0,00
32,98;0,00
32,99;0,00
33,01;0,00
33,03;0,00
33,04;0,00
33,06;0,00
33,08;0,00
33,10;0,00
33,11;0,00
33,13;0,00
33,15;0,00
33,16;0,00
33,18;0,00
33,20;0,00
33,21;0,00
33,23;0,00
33,25;0,00
33,26;0,00
33,28;0,00
33,30;0,00
33,31;0,00
33,33;0,00
33,35;0,00
33,37;0,00
33,38;0,00
33,40;0,00
33,42;0,00
33,43;0,00
33,45;0,00
33,47;0,00
33,48;0,00
33,50;0,00
33,52;0,00
33,53;0,00
33,55;0,00
33,57;0,00
33,58;0,00
33,60;0,00
33,62;0,00
33,63;0,00
33,65;0,00
33,67;0,00
33,68;0,00
33,70;0,00
33,72;0,00
33,74;0,00
33,75;0,00
33,77;0,00
33,79;0,00
33,80;0,00
33,82;0,00
33,84;0,00
33,85;0,00
33,87;0,00
33,89;0,00
33,90;0,00
33,92;0,00
33,94;0,00
33,95;0,00
33,97;0,00
33,99;0,00
34,00;0,00
34,02;0,00
34,04;0,00
34,06;0,00
34,07;0,00
34,09;0,00
34,11;0,00
34,12;0,00
34,14;0,00
34,16;0,00
34,17;0,00
34,19;0,00
34,21;0,00
34,22;0,00
34,24;0,00
34,26;0,00
34,27;0,00
34,29;0,00
34,31;0,00
34,33;0,00
34,34;0,00
34,36;0,00
34,38;0,00
34,39;0,00
34,41;0,00
34,43;0,00
34,44;0,00
34,46;0,00
34,48;0,00
34,49;0,00
34,51;0,00
34,53;0,00
34,54;0,00
34,56;8,00
34,58;8,00
34,59;8,00
34,61;8,00
34,63;8,00
34,65;8,00
34,66;8,00
34,68;8,00
34,70;8,00
34,71;8,00
34,73;8,00
34,75;8,00
34,76;80,00
34,78;80,00
34,80;80,00
34,81;80,00
34,83;80,00
34,85;80,00
34,86;80,00
34,88;80,00
34,91;800,00
34,93;800,00
34,94;800,00
34,96;800,00
34,98;800,00
34,99;800,00
35,01;800,00
35,03;800,00
35,04;800,00
35,06;800,00
35,08;800,00
35,09;800,00
35,11;800,00
35,13;800,00
35,14;800,00
35,16;800,00
35,18;800,00
35,19;800,00
35,21;800,00
35,23;800,00
35,25;800,00
35,26;800,00
35,28;800,00
35,30;800,00
35,31;800,00
35,33;800,00
35,35;800,00
35,36;800,00
35,38;800,00
35,40;800,00
35,41;800,00
35,43;800,00
35,45;800,00
35,46;800,00
35,48;800,00
35,50;800,00
35,51;800,00
35,53;800,00
35,55;800,00
35,56;800,00
35,58;800,00
35,60;800,00
35,62;800,00
35,63;800,00
35,65;800,00
35,67;800,00
35,68;800,00
35,70;800,00
35,72;800,00
35,73;800,00
35,75;800,00
35,77;800,00
35,78;800,00
35,80;800,00
35,82;800,00
35,83;800,00
35,85;800,00
35,87;800,00
35,89;800,00
35,90;800,00
35,92;800,00
35,94;800,00
35,95;800,00
35,97;800,00
35,99;800,00
36,00;800,00
36,02;800,00
36,04;800,00
36,05;800,00
36,07;800,00
36,09;800,00
36,10;800,00
36,12;800,00
36,14;800,00
36,16;800,00
36,17;800,00
36,19;800,00
36,21;800,00
36,22;800,00
36,24;800,00
36,26;800,00
36,27;800,00
36,29;800,00
36,31;800,00
36,32;800,00
36,34;800,00
36,36;800,00
36,37;800,00
36,39;800,00
36,41;800,00
36,42;800,00
36,44;800,00
36,46;800,00
36,47;800,00
36,49;800,00
36,51;800,00
36,53;800,00
36,54;800,00
36,56;800,00
36,58;800,00
36,59;800,00
36,61;800,00
36,63;800,00
36,64;800,00
36,66;800,00
36,68;800,00
36,69;800,00
36,71;800,00
36,73;800,00
36,74;800,00
36,76;800,00
36,78;800,00
36,80;800,00
36,81;800,00
36,83;800,00
36,85;800,00
36,86;800,00
36,88;800,00
36,90;800,00
36,91;800,00
36,93;800,00
36,95;800,00
36,96;800,00
36,98;800,00
37,00;800,00
37,01;800,00
37,03;800,00
37,05;800,00
37,06;0,00
37,08;0,00
37,10;0,00
37,11;0,00
37,13;0,00
37,15;0,00
37,17;0,00
37,18;0,00
37,20;0,00
37,22;0,00
37,23;0,00
37,25;0,00
37,27;0,00
37,28;0,00
37,30;0,00
37,32;0,00
37,33;0,00
37,35;0,00
37,37;0,00
37,38;0,00
37,40;0,00
37,42;0,00
37,44;0,00
37,45;0,00
37,47;0,00
37,49;0,00
37,50;0,00
37,52;0,00
37,54;0,00
37,55;0,00
37,57;0,00
37,59;0,00
37,60;0,00
37,62;0,00
37,64;0,00
37,65;0,00
37,67;0,00
37,69;0,00
37,71;0,00
37,72;0,00
37,74;0,00
37,76;0,00
37,77;0,00
37,79;0,00
37,81;0,00
37,82;0,00
37,84;0,00
37,86;0,00
37,87;0,00
37,89;0,00
37,91;0,00
37,92;0,00
37,94;0,00
37,96;0,00
37,97;0,00
37,99;0,00
38,01;0,00
38,03;0,00
38,04;0,00
38,06;0,00
38,08;0,00
38,09;0,00
38,11;0,00
38,13;0,00
38,14;0,00
38,16;0,00
38,18;0,00
38,19;0,00
38,21;0,00
38,23;0,00
38,24;0,00
38,26;0,00
38,28;0,00
38,29;0,00
38,31;0,00
38,33;0,00
38,35;0,00
38,36;0,00
38,38;0,00
38,40;0,00
38,41;0,00
38,43;0,00
38,45;0,00
38,46;0,00
38,48;0,00
38,50;0,00
38,51;0,00
38,53;0,00
38,55;0,00
38,56;0,00
38,58;0,00
38,60;0,00
38,61;0,00
38,63;0,00
38,65;0,00
38,67;0,00
38,68;0,00
38,70;0,00
38,72;0,00
38,73;0,00
38,75;0,00
38,77;0,00
38,78;0,00
38,80;0,00
38,82;0,00
38,83;0,00
38,85;0,00
38,87;0,00
38,88;0,00
38,90;0,00
38,92;0,00
38,94;0,00
38,95;0,00
38,97;0,00
38,99;0,00
39,00;0,00
39,02;0,00
39,04;0,00
39,05;0,00
39,07;0,00
39,09;0,00
39,10;0,00
39,12;0,00
39,14;0,00
39,15;0,00
39,17;0,00
39,19;0,00
39,20;0,00
39,22;0,00
39,24;0,00
39,25;0,00
39,27;0,00
39,29;0,00
39,31;0,00
39,32;0,00
39,34;0,00
39,36;0,00
39,37;0,00
39,39;0,00
39,41;0,00
39,42;0,00
39,44;0,00
39,46;0,00
39,47;0,00
39,49;0,00
39,51;0,00
39,52;0,00
39,54;0,00
39,56;0,00
39,58;0,00
39,59;0,00
39,61;0,00
39,63;0,00
39,64;0,00
39,66;0,00
39,68;0,00
39,69;0,00
39,71;0,00
39,73;0,00
39,74;0,00
39,76;0,00
39,78;0,00
39,79;0,00
39,81;0,00
39,83;0,00
39,84;0,00
39,86;0,00
39,88;0,00
39,90;0,00
39,91;0,00
39,93;0,00
39,95;0,00
39,96;0,00
39,98;0,00
40,00;0,00
40,01;0,00
40,03;0,00
40,05;0,00
40,06;0,00
40,08;0,00
40,10;0,00
40,11;0,00
40,13;0,00
40,15;0,00
40,16;0,00
40,18;0,00
40,20;0,00
40,22;0,00
40,23;0,00
40,25;0,00
40,27;0,00
40,28;0,00
40,30;0,00
40,32;0,00
40,33;0,00
40,35;0,00
40,37;0,00
40,38;0,00
40,40;0,00
40,42;0,00
40,43;0,00
40,45;0,00
40,47;0,00
40,48;0,00
40,50;0,00
40,52;0,00
40,54;0,00
40,55;0,00
40,57;0,00
40,59;0,00
40,60;0,00
40,62;0,00
40,64;0,00
40,65;0,00
40,67;0,00
40,69;0,00
40,70;0,00
40,72;0,00
40,74;0,00
40,75;0,00
40,77;0,00
40,79;0,00
40,81;0,00
40,82;0,00
40,84;0,00
40,86;0,00
40,87;0,00
40,89;0,00
40,91;0,00
40,92;0,00
40,94;0,00
40,96;0,00
40,97;0,00
40,99;0,00
41,01;0,00
41,02;0,00
41,04;0,00
41,06;0,00
41,07;0,00
41,09;0,00
41,11;0,00
41,13;0,00
41,14;0,00
41,16;0,00
41,18;0,00
41,19;0,00
41,21;0,00
41,23;0,00
41,24;0,00
41,26;0,00
41,28;0,00
41,29;0,00
41,31;0,00
41,33;0,00
41,34;0,00
41,36;0,00
41,38;0,00
41,39;0,00
41,41;0,00
41,43;0,00
41,45;0,00
41,46;0,00
41,48;0,00
41,50;0,00
41,51;0,00
41,53;0,00
41,55;0,00
41,56;0,00
41,58;0,00
41,60;0,00
41,61;0,00
41,63;0,00
41,65;0,00
41,66;0,00
41,68;0,00
41,70;0,00
41,72;0,00
41,73;0,00
41,75;0,00
41,77;0,00
41,78;0,00
41,80;0,00
41,82;0,00
41,83;0,00
41,85;0,00
41,87;0,00
41,88;0,00
41,90;0,00
41,92;0,00
41,93;0,00
41,95;0,00
41,97;0,00
41,98;0,00
42,00;0,00
42,02;0,00
42,04;0,00
42,05;0,00
42,07;0,00
42,09;0,00
42,10;0,00
42,12;0,00
42,14;0,00
42,15;0,00
42,17;0,00
42,19;0,00
42,20;0,00
42,22;0,00
42,24;0,00
42,25;0,00
42,27;0,00
42,29;0,00
42,31;0,00
42,32;0,00
42,34;0,00
42,36;0,00
42,37;0,00
42,39;0,00
42,41;0,00
42,42;0,00
42,44;0,00
42,46;0,00
42,47;0,00
42,49;0,00
42,51;0,00
42,52;0,00
42,54;0,00
42,56;0,00
42,57;0,00
42,59;0,00
42,61;0,00
42,62;0,00
42,64;0,00
42,66;0,00
42,68;0,00
42,69;0,00
42,71;0,00
42,73;0,00
42,74;0,00
42,76;0,00
42,78;0,00
42,79;0,00
42,81;0,00
42,83;0,00
42,84;0,00
42,86;0,00
42,88;0,00
42,89;0,00
42,91;0,00
42,93;0,00
42,95;0,00
42,96;0,00
42,98;0,00
43,00;0,00
43,01;0,00
43,03;0,00
43,05;0,00
43,06;0,00
43,08;0,00
43,10;0,00
43,11;0,00
43,13;0,00
43,15;0,00
43,16;0,00
43,18;0,00
43,20;0,00
43,22;0,00
43,23;0,00
43,25;0,00
43,27;0,00
43,28;0,00
43,30;0,00
43,32;0,00
43,33;0,00
43,35;0,00
43,37;0,00
43,38;0,00
43,40;0,00
43,42;0,00
43,43;0,00
43,45;0,00
43,47;0,00
43,48;0,00
43,50;0,00
43,52;0,00
43,54;0,00
43,55;0,00
43,57;0,00
43,59;0,00
43,60;0,00
43,62;0,00
43,64;0,00
43,65;0,00
43,67;0,00
43,69;0,00
43,70;0,00
43,72;0,00
43,74;0,00
43,75;0,00
43,77;0,00
43,79;0,00
43,80;0,00
43,82;0,00
43,84;0,00
43,86;0,00
43,87;0,00
43,89;0,00
43,91;0,00
43,92;0,00
43,94;0,00
43,96;0,00
43,97;0,00
43,99;0,00
44,01;0,00
44,02;0,00
44,04;0,00
44,06;0,00
44,07;0,00
44,09;0,00
44,11;0,00
44,13;0,00
44,14;0,00
44,16;0,00
44,18;0,00
44,19;0,00
44,21;0,00
44,23;0,00
44,24;0,00
44,26;0,00
44,28;0,00
44,29;0,00
44,31;0,00
44,33;0,00
44,34;0,00
44,36;0,00
44,38;0,00
44,39;0,00
44,41;0,00
44,43;0,00
44,44;0,00
44,46;0,00
44,48;0,00
44,50;0,00
44,51;0,00
44,53;0,00
44,55;0,00
44,56;0,00
44,58;0,00
44,60;0,00
44,61;0,00
44,63;0,00
44,65;0,00
44,66;0,00
44,68;0,00
44,70;0,00
44,71;0,00
44,73;0,00
44,75;0,00
44,76;0,00
44,78;0,00
44,80;0,00
44,82;0,00
44,83;0,00
44,85;0,00
44,87;0,00
44,88;0,00
44,90;0,00
44,92;0,00
44,93;0,00
44,95;0,00
44,97;0,00
44,98;0,00
45,00;0,00
45,02;0,00
45,03;0,00
45,05;0,00
45,07;0,00
45,09;0,00
45,10;0,00
45,12;0,00
45,14;0,00
45,15;0,00
45,17;0,00
45,19;0,00
45,20;0,00
45,22;0,00
45,24;0,00
45,25;0,00
45,27;0,00
45,29;0,00
45,30;0,00
45,32;0,00
45,34;0,00
45,36;0,00
45,37;0,00
45,39;0,00
45,41;0,00
45,42;0,00
45,44;0,00
45,46;0,00
45,47;0,00
45,49;0,00
45,51;0,00
45,52;0,00
45,54;0,00
45,56;0,00
45,57;0,00
45,59;0,00
45,61;0,00
45,62;0,00
45,64;0,00
45,66;0,00
45,68;0,00
45,69;0,00
45,71;0,00
45,73;0,00
45,74;0,00
45,76;0,00
45,78;0,00
45,79;0,00
45,81;0,00
45,83;0,00
45,84;0,00
45,86;0,00
45,88;0,00
45,89;0,00
45,91;0,00
45,93;0,00
45,94;0,00
45,96;0,00
45,98;0,00
45,99;0,00
46,01;0,00
46,03;0,00
46,05;0,00
46,06;0,00
46,08;0,00
46,10;0,00
46,11;0,00
46,13;0,00
46,15;0,00
46,16;0,00
46,18;0,00
46,20;0,00
46,21;0,00
46,23;0,00
46,25;0,00
46,26;0,00
46,28;0,00
46,30;0,00
46,32;0,00
46,33;0,00
46,35;0,00
46,37;0,00
46,38;0,00
46,40;0,00
46,42;0,00
46,43;0,00
46,45;0,00
