time;value
14,19;0,00
14,21;0,00
14,22;0,00
14,24;0,00
14,26;0,00
14,27;0,00
14,29;0,00
14,31;0,00
14,32;0,00
14,34;0,00
14,36;0,00
14,37;0,00
14,39;0,00
14,41;0,00
14,43;0,00
14,44;0,00
14,46;0,00
14,48;0,00
14,49;0,00
14,51;0,00
14,53;0,00
14,54;0,00
14,56;0,00
14,58;0,00
14,59;0,00
14,61;0,00
14,63;0,00
14,64;0,00
14,66;0,00
14,68;0,00
14,69;0,00
14,71;0,00
14,73;0,00
14,74;0,00
14,76;0,00
14,78;0,00
14,80;0,00
14,81;0,00
14,83;0,00
14,85;0,00
14,86;0,00
14,88;0,00
14,90;0,00
14,91;0,00
14,93;0,00
14,95;0,00
14,96;0,00
14,98;0,00
15,00;0,00
15,01;0,00
15,03;0,00
15,05;0,00
15,06;0,00
15,08;0,00
15,10;0,00
15,12;0,00
15,13;0,00
15,15;0,00
15,17;0,00
15,18;0,00
15,20;0,00
15,22;0,00
15,23;0,00
15,25;0,00
15,27;0,00
15,28;0,00
15,30;0,00
15,32;0,00
15,33;0,00
15,35;0,00
15,37;0,00
15,38;0,00
15,40;0,00
15,42;0,00
15,44;0,00
15,45;0,00
15,47;0,00
15,49;0,00
15,50;0,00
15,52;0,00
15,54;0,00
15,55;0,00
15,57;0,00
15,59;0,00
15,60;0,00
15,62;0,00
15,64;0,00
15,65;0,00
15,67;0,00
15,69;0,00
15,71;0,00
15,72;0,00
15,74;0,00
15,76;0,00
15,77;0,00
15,79;0,00
15,81;0,00
15,82;0,00
15,84;0,00
15,86;0,00
15,87;0,00
15,89;0,00
15,91;0,00
15,92;0,00
15,94;0,00
15,96;0,00
15,97;0,00
15,99;0,00
16,01;0,00
16,03;0,00
16,04;0,00
16,06;0,00
16,08;0,00
16,09;0,00
16,11;0,00
16,13;0,00
16,14;0,00
16,16;0,00
16,18;0,00
16,19;0,00
16,21;0,00
16,23;0,00
16,24;0,00
16,26;0,00
16,28;0,00
16,30;0,00
16,31;0,00
16,33;0,00
16,35;0,00
16,36;0,00
16,38;0,00
16,40;0,00
16,41;0,00
16,43;0,00
16,45;0,00
16,46;0,00
16,48;0,00
16,50;0,00
16,51;0,00
16,53;0,00
16,55;0,00
16,57;0,00
16,58;0,00
16,60;0,00
16,69;0,00
17,02;0,00
17,04;0,00
17,06;0,00
17,07;0,00
17,09;0,00
17,11;0,00
17,12;0,00
17,14;0,00
17,16;0,00
17,18;0,00
17,19;0,00
17,21;0,00
17,24;0,00
17,25;0,00
17,27;0,00
17,29;0,00
17,31;0,00
17,32;0,00
17,34;0,00
17,36;0,00
17,37;0,00
17,39;0,00
17,41;0,00
17,42;0,00
17,44;0,00
17,46;0,00
17,47;0,00
17,49;0,00
17,51;0,00
17,52;0,00
17,54;0,00
17,56;0,00
17,57;0,00
17,59;0,00
17,61;0,00
17,63;0,00
17,64;0,00
17,66;0,00
17,68;0,00
17,69;0,00
17,71;0,00
17,73;0,00
17,74;0,00
17,76;0,00
17,78;0,00
17,79;0,00
17,81;0,00
17,83;0,00
17,84;0,00
17,86;0,00
17,88;0,00
17,89;0,00
17,91;0,00
17,93;0,00
17,94;0,00
17,96;0,00
17,98;0,00
18,00;0,00
18,01;0,00
18,03;0,00
18,05;0,00
18,06;0,00
18,08;0,00
18,10;0,00
18,11;0,00
18,13;0,00
18,15;0,00
18,16;0,00
18,18;0,00
18,20;0,00
18,21;0,00
18,23;0,00
18,25;0,00
18,26;0,00
18,28;0,00
18,30;0,00
18,32;0,00
18,33;0,00
18,35;0,00
18,37;0,00
18,38;0,00
18,40;0,00
18,42;0,00
18,43;0,00
18,45;0,00
18,47;0,00
18,48;0,00
18,50;0,00
18,52;0,00
18,53;0,00
18,55;0,00
18,57;0,00
18,58;0,00
18,60;0,00
18,62;0,00
18,64;0,00
18,65;0,00
18,67;0,00
18,69;0,00
18,70;0,00
18,72;0,00
18,74;0,00
18,75;0,00
18,77;0,00
18,79;0,00
18,80;0,00
18,82;0,00
18,84;0,00
18,85;0,00
18,87;0,00
18,89;0,00
18,90;0,00
18,92;0,00
18,94;0,00
18,96;0,00
18,97;0,00
18,99;0,00
19,01;0,00
19,02;0,00
19,04;0,00
19,06;0,00
19,07;0,00
19,09;0,00
19,11;0,00
19,12;0,00
19,14;0,00
19,16;0,00
19,18;0,00
19,19;0,00
19,21;0,00
19,23;0,00
19,24;0,00
19,26;0,00
19,28;8,00
19,29;8,00
19,31;8,00
19,33;8,00
19,34;8,00
19,36;8,00
19,38;8,00
19,39;8,00
19,41;8,00
19,43;8,00
19,44;8,00
19,46;80,00
19,48;80,00
19,50;80,00
19,51;80,00
19,53;80,00
19,55;80,00
19,56;80,00
19,58;80,00
19,60;80,00
19,61;800,00
19,63;800,00
19,65;800,00
19,66;800,00
19,68;800,00
19,70;800,00
19,71;800,00
19,73;800,00
19,75;800,00
19,77;800,00
19,78;800,00
19,80;800,00
19,82;800,00
19,83;800,00
19,85;800,00
19,87;800,00
19,88;800,00
19,90;800,00
19,92;800,00
19,93;800,00
19,95;800,00
19,97;800,00
19,98;800,00
20,00;800,00
20,02;800,00
20,03;800,00
20,05;800,00
20,07;800,00
20,09;800,00
20,10;800,00
20,12;800,00
20,14;800,00
20,15;800,00
20,17;800,00
20,19;800,00
20,20;800,00
20,22;800,00
20,24;800,00
20,25;800,00
20,27;800,00
20,29;800,00
20,33;800,00
20,35;800,00
20,36;800,00
20,38;800,00
20,40;800,00
20,41;800,00
20,43;800,00
20,45;800,00
20,47;800,00
20,48;800,00
20,50;800,00
20,52;800,00
20,53;800,00
20,55;800,00
20,57;0,00
20,58;0,00
20,60;0,00
20,62;0,00
20,63;0,00
20,65;0,00
20,67;0,00
20,68;0,00
20,70;0,00
20,72;0,00
20,74;0,00
20,75;0,00
20,77;0,00
20,79;0,00
20,80;0,00
20,82;0,00
20,84;0,00
20,85;0,00
20,87;0,00
20,89;0,00
20,90;0,00
20,92;0,00
20,94;0,00
20,95;0,00
20,97;0,00
20,99;0,00
21,00;0,00
21,02;0,00
21,04;0,00
21,06;0,00
21,07;0,00
21,09;0,00
21,11;0,00
21,12;0,00
21,14;0,00
21,16;0,00
21,17;0,00
21,19;0,00
21,21;0,00
21,22;0,00
21,24;0,00
21,26;0,00
21,27;0,00
21,29;0,00
21,31;0,00
21,33;0,00
21,34;0,00
21,36;0,00
21,38;0,00
21,39;0,00
21,41;0,00
21,43;0,00
21,44;0,00
21,46;0,00
21,48;0,00
21,49;0,00
21,51;0,00
21,53;0,00
21,54;0,00
21,56;0,00
21,58;0,00
21,59;0,00
21,61;0,00
21,63;0,00
21,65;0,00
21,66;0,00
21,68;0,00
21,70;0,00
21,71;0,00
21,73;0,00
21,75;0,00
21,76;0,00
21,78;0,00
21,80;0,00
21,81;0,00
21,83;0,00
21,85;0,00
21,86;0,00
21,88;0,00
21,90;0,00
21,91;0,00
21,93;0,00
21,95;0,00
21,97;0,00
21,98;0,00
22,00;0,00
22,02;0,00
22,03;0,00
22,05;0,00
22,07;0,00
22,08;0,00
22,10;0,00
22,12;0,00
22,13;0,00
22,15;0,00
22,17;0,00
22,18;0,00
22,20;0,00
22,22;0,00
22,24;0,00
22,25;0,00
22,27;0,00
22,29;0,00
22,30;0,00
22,32;0,00
22,34;0,00
22,35;0,00
22,37;0,00
22,39;0,00
22,40;0,00
22,42;0,00
22,44;0,00
22,45;0,00
22,47;0,00
22,49;0,00
22,51;0,00
22,52;0,00
22,54;0,00
22,56;0,00
22,57;0,00
22,59;0,00
22,61;0,00
22,62;0,00
22,64;0,00
22,66;0,00
22,67;0,00
22,69;0,00
22,71;0,00
22,72;0,00
22,74;0,00
22,76;0,00
22,77;0,00
22,79;0,00
22,81;0,00
22,83;0,00
22,84;0,00
22,86;0,00
22,88;0,00
22,89;0,00
22,91;0,00
22,93;0,00
22,94;0,00
22,96;0,00
22,98;0,00
22,99;0,00
23,01;0,00
23,03;0,00
23,04;0,00
23,06;0,00
23,08;0,00
23,09;0,00
23,11;0,00
23,13;0,00
23,14;0,00
23,16;0,00
23,18;0,00
23,20;0,00
23,21;0,00
23,23;0,00
23,25;0,00
23,26;0,00
23,28;0,00
23,30;0,00
23,31;0,00
23,33;0,00
23,35;0,00
23,36;0,00
23,38;0,00
23,40;0,00
23,41;0,00
23,43;0,00
23,45;0,00
23,46;0,00
23,48;0,00
23,50;0,00
23,52;0,00
23,53;0,00
23,55;0,00
23,57;0,00
23,58;0,00
23,60;0,00
23,62;0,00
23,63;0,00
23,65;0,00
23,67;0,00
23,68;0,00
23,70;0,00
23,72;0,00
23,73;0,00
23,75;0,00
23,77;0,00
23,79;0,00
23,80;0,00
23,82;0,00
23,84;0,00
23,85;0,00
23,87;0,00
23,89;0,00
23,90;0,00
23,92;0,00
23,94;0,00
23,95;0,00
23,97;0,00
23,99;0,00
24,00;0,00
24,02;0,00
24,04;0,00
24,05;0,00
24,07;0,00
24,09;0,00
24,11;0,00
24,12;0,00
24,14;0,00
24,16;0,00
24,17;0,00
24,19;0,00
24,21;0,00
24,22;0,00
24,24;0,00
24,26;0,00
24,27;0,00
24,29;0,00
24,31;0,00
24,32;0,00
24,34;0,00
24,36;0,00
24,37;0,00
24,39;0,00
24,41;0,00
24,43;0,00
24,44;0,00
24,46;0,00
24,48;0,00
24,49;0,00
24,51;0,00
24,53;0,00
24,54;0,00
24,56;0,00
24,58;0,00
24,59;0,00
24,61;0,00
24,63;0,00
24,64;0,00
24,66;0,00
24,68;0,00
24,69;0,00
24,71;0,00
24,73;0,00
24,75;0,00
24,76;0,00
24,78;0,00
24,80;0,00
24,81;0,00
24,83;0,00
24,85;0,00
24,86;0,00
24,88;0,00
24,90;0,00
24,91;0,00
24,93;0,00
24,95;0,00
24,96;0,00
24,98;0,00
25,00;0,00
25,02;0,00
25,03;0,00
25,05;0,00
25,07;0,00
25,08;0,00
25,10;0,00
25,12;0,00
25,13;0,00
25,15;0,00
25,17;0,00
25,18;0,00
25,20;0,00
25,22;0,00
25,23;0,00
25,25;0,00
25,27;0,00
25,28;0,00
25,30;0,00
25,32;0,00
25,34;0,00
25,35;0,00
25,37;0,00
25,39;0,00
25,40;0,00
25,42;0,00
25,44;0,00
25,45;0,00
25,47;0,00
25,49;0,00
25,50;0,00
25,52;0,00
25,54;0,00
25,55;0,00
25,57;0,00
25,59;0,00
25,61;0,00
25,62;0,00
25,64;0,00
25,66;0,00
25,67;0,00
25,69;0,00
25,71;0,00
25,72;0,00
25,74;0,00
25,76;0,00
25,77;0,00
25,79;0,00
25,81;0,00
25,82;0,00
25,84;0,00
25,86;0,00
25,87;0,00
25,89;0,00
25,91;0,00
25,92;0,00
25,94;0,00
25,96;0,00
25,98;0,00
25,99;0,00
26,01;0,00
26,03;0,00
26,04;0,00
26,06;0,00
26,08;0,00
26,09;0,00
26,11;0,00
26,13;0,00
26,14;0,00
26,16;0,00
26,18;0,00
26,19;0,00
26,21;0,00
26,23;0,00
26,25;0,00
26,26;0,00
26,28;0,00
26,30;0,00
26,31;0,00
26,33;0,00
26,35;0,00
26,36;0,00
26,38;0,00
26,40;0,00
26,41;0,00
26,43;0,00
26,45;0,00
26,46;0,00
26,48;0,00
26,50;0,00
26,51;0,00
26,53;0,00
26,55;0,00
26,57;0,00
26,58;0,00
26,60;0,00
26,62;0,00
26,63;0,00
26,65;0,00
26,67;0,00
26,68;0,00
26,70;0,00
26,72;0,00
26,73;0,00
26,75;0,00
26,77;0,00
26,78;0,00
26,80;0,00
26,82;0,00
26,83;0,00
26,85;0,00
26,87;0,00
26,89;0,00
26,90;0,00
26,92;0,00
26,94;0,00
26,95;0,00
26,97;0,00
26,99;0,00
27,00;0,00
27,02;0,00
27,04;0,00
27,05;0,00
27,07;0,00
27,09;0,00
27,10;0,00
27,12;0,00
27,14;0,00
27,15;0,00
27,17;0,00
27,19;0,00
27,21;0,00
27,22;0,00
27,24;0,00
27,26;0,00
27,27;0,00
27,29;0,00
27,31;0,00
27,32;0,00
27,34;0,00
27,36;0,00
27,37;0,00
27,39;0,00
27,41;0,00
27,42;0,00
27,44;0,00
27,46;0,00
27,48;0,00
27,49;0,00
27,51;0,00
27,53;0,00
27,54;0,00
27,56;0,00
27,58;0,00
27,59;0,00
27,61;0,00
27,63;0,00
27,64;0,00
27,66;0,00
27,68;0,00
27,69;0,00
27,71;0,00
27,73;0,00
27,74;0,00
27,76;0,00
27,78;0,00
27,80;0,00
27,81;0,00
27,83;0,00
27,85;0,00
27,86;0,00
27,88;0,00
27,90;0,00
27,91;0,00
27,93;0,00
27,95;0,00
27,96;0,00
27,98;0,00
28,00;0,00
28,01;0,00
28,03;0,00
28,05;0,00
28,06;0,00
28,08;0,00
28,10;0,00
28,12;0,00
28,13;0,00
28,15;0,00
28,17;0,00
28,18;0,00
28,20;0,00
28,22;0,00
28,23;0,00
28,25;0,00
28,27;0,00
28,28;0,00
28,30;0,00
28,32;0,00
28,33;0,00
28,35;0,00
28,37;0,00
28,38;0,00
28,40;0,00
28,42;0,00
28,44;0,00
28,45;0,00
28,47;0,00
28,49;0,00
28,50;0,00
28,52;0,00
28,54;0,00
28,55;0,00
28,57;0,00
28,59;0,00
28,60;0,00
28,62;0,00
28,64;8,00
28,65;8,00
28,67;8,00
28,69;8,00
28,70;8,00
28,72;8,00
28,74;8,00
28,76;8,00
28,77;8,00
28,79;8,00
28,81;8,00
28,82;80,00
28,84;80,00
28,86;80,00
28,87;80,00
28,89;80,00
28,91;80,00
28,92;80,00
28,94;80,00
28,96;80,00
28,97;80,00
28,99;80,00
29,01;80,00
29,03;800,00
29,04;800,00
29,06;800,00
29,08;800,00
29,09;800,00
29,11;800,00
29,13;800,00
29,14;800,00
29,16;800,00
29,18;800,00
29,19;800,00
29,21;800,00
29,23;800,00
29,24;800,00
29,26;800,00
29,28;800,00
29,29;800,00
29,31;800,00
29,33;800,00
29,35;800,00
29,36;800,00
29,38;800,00
29,40;800,00
29,41;800,00
29,43;800,00
29,45;800,00
29,46;800,00
29,48;800,00
29,50;800,00
29,51;800,00
29,53;800,00
29,55;800,00
29,56;800,00
29,58;800,00
29,60;800,00
29,61;800,00
29,63;800,00
29,65;800,00
29,67;800,00
29,68;800,00
29,70;800,00
29,72;800,00
29,73;800,00
29,75;800,00
29,77;800,00
29,78;800,00
29,80;800,00
29,82;800,00
29,83;800,00
29,85;800,00
29,87;800,00
29,88;800,00
29,90;800,00
29,92;800,00
29,94;800,00
29,95;800,00
29,97;800,00
29,99;800,00
30,00;800,00
30,02;800,00
30,04;800,00
30,05;800,00
30,07;800,00
30,09;800,00
30,10;800,00
30,12;800,00
30,14;800,00
30,15;800,00
30,17;800,00
30,19;800,00
30,20;800,00
30,22;800,00
30,24;800,00
30,26;800,00
30,27;800,00
30,29;800,00
30,31;800,00
30,32;800,00
30,34;800,00
30,36;800,00
30,37;800,00
30,39;800,00
30,41;800,00
30,43;800,00
30,44;800,00
30,46;800,00
30,48;800,00
30,49;800,00
30,51;800,00
30,53;800,00
30,54;800,00
30,56;800,00
30,58;800,00
30,59;0,00
30,61;0,00
30,63;0,00
30,64;0,00
30,66;0,00
30,68;0,00
30,70;0,00
30,71;0,00
30,73;0,00
30,75;0,00
30,76;0,00
30,78;0,00
30,80;0,00
30,81;0,00
30,83;0,00
30,85;0,00
30,86;0,00
30,88;0,00
30,90;0,00
30,91;0,00
30,93;0,00
30,95;0,00
30,96;0,00
30,98;0,00
31,00;0,00
31,02;0,00
31,03;0,00
31,05;0,00
31,07;0,00
31,08;0,00
31,10;0,00
31,12;0,00
31,13;0,00
31,15;0,00
31,17;0,00
31,18;0,00
31,20;0,00
31,22;0,00
31,23;0,00
31,25;0,00
31,27;0,00
31,28;0,00
31,30;0,00
31,32;0,00
31,34;0,00
31,35;0,00
31,37;0,00
31,39;0,00
31,40;0,00
31,42;0,00
31,44;0,00
31,45;0,00
31,47;0,00
31,49;0,00
31,50;0,00
31,52;0,00
31,54;0,00
31,55;0,00
31,57;0,00
31,59;0,00
31,61;0,00
31,62;0,00
31,64;0,00
31,66;0,00
31,67;0,00
31,69;0,00
31,71;0,00
31,72;0,00
31,74;0,00
31,76;0,00
31,77;0,00
31,79;0,00
31,81;0,00
31,82;0,00
31,84;0,00
31,86;0,00
31,87;0,00
31,89;0,00
31,91;0,00
31,93;0,00
31,94;0,00
31,96;0,00
31,98;0,00
31,99;0,00
32,01;0,00
32,03;0,00
32,04;0,00
32,06;0,00
32,08;0,00
32,09;0,00
32,11;0,00
32,13;0,00
32,14;0,00
32,16;0,00
32,18;0,00
32,19;0,00
32,21;0,00
32,23;0,00
32,25;0,00
32,26;0,00
32,28;0,00
32,30;0,00
32,31;0,00
32,33;0,00
32,35;0,00
32,36;0,00
32,38;0,00
32,40;0,00
32,41;0,00
32,43;0,00
32,45;0,00
32,46;0,00
32,48;0,00
32,50;0,00
32,51;0,00
32,53;0,00
32,55;0,00
32,57;0,00
32,58;0,00
32,60;0,00
32,62;0,00
32,63;0,00
32,65;0,00
32,67;0,00
32,68;0,00
32,70;0,00
32,72;0,00
32,73;0,00
32,75;0,00
32,77;0,00
32,78;0,00
32,80;0,00
32,82;0,00
32,83;0,00
32,85;0,00
32,87;0,00
32,89;0,00
32,90;0,00
32,92;0,00
32,94;0,00
32,95;0,00
32,97;0,00
32,99;0,00
33,00;0,00
33,02;0,00
33,04;0,00
33,05;0,00
33,07;0,00
33,09;0,00
33,10;0,00
33,12;0,00
33,14;0,00
33,16;0,00
33,17;0,00
33,19;0,00
33,21;0,00
33,22;0,00
33,24;0,00
33,26;0,00
33,27;0,00
33,29;0,00
33,31;0,00
33,32;0,00
33,34;0,00
33,36;0,00
33,37;0,00
33,39;0,00
33,41;0,00
33,42;0,00
33,44;0,00
33,46;0,00
33,48;0,00
33,49;0,00
33,51;0,00
33,53;0,00
33,54;0,00
33,56;0,00
33,58;0,00
33,59;0,00
33,61;0,00
33,63;0,00
33,64;0,00
33,66;0,00
33,68;0,00
33,69;0,00
33,71;0,00
33,73;0,00
33,74;0,00
33,76;0,00
33,78;0,00
33,80;0,00
33,81;0,00
33,83;0,00
33,85;0,00
33,86;0,00
33,88;0,00
33,90;0,00
33,91;0,00
33,93;0,00
33,95;0,00
33,96;0,00
33,98;0,00
34,00;0,00
34,01;0,00
34,03;0,00
34,05;0,00
34,06;0,00
34,08;0,00
34,10;0,00
34,12;0,00
34,13;0,00
34,15;0,00
34,17;0,00
34,18;0,00
34,20;0,00
34,22;0,00
34,23;0,00
34,25;0,00
34,27;0,00
34,28;0,00
34,30;0,00
34,32;0,00
34,33;0,00
34,35;0,00
34,37;0,00
34,39;0,00
34,40;0,00
34,42;0,00
34,44;0,00
34,45;0,00
34,47;0,00
34,49;0,00
34,50;0,00
34,52;0,00
34,54;0,00
34,55;0,00
34,57;0,00
34,59;0,00
34,60;0,00
34,62;0,00
34,64;0,00
34,65;0,00
34,67;0,00
34,69;0,00
34,71;0,00
34,72;0,00
34,74;0,00
34,76;0,00
34,77;0,00
34,79;0,00
34,81;0,00
34,82;0,00
34,84;0,00
34,86;0,00
34,87;0,00
34,89;0,00
34,91;0,00
34,92;0,00
34,94;0,00
34,96;0,00
34,97;0,00
34,99;0,00
35,01;0,00
35,03;0,00
35,04;0,00
35,06;0,00
35,08;0,00
35,09;0,00
35,11;0,00
35,13;0,00
35,14;0,00
35,16;0,00
35,18;0,00
35,19;0,00
35,21;0,00
35,23;0,00
35,24;0,00
35,26;0,00
35,28;0,00
35,29;0,00
35,31;0,00
35,33;0,00
35,35;0,00
35,36;0,00
35,38;0,00
35,40;0,00
35,41;0,00
35,43;0,00
35,45;0,00
35,46;0,00
35,48;0,00
35,50;0,00
35,51;0,00
35,53;0,00
35,55;0,00
35,56;0,00
35,58;0,00
35,60;0,00
35,62;0,00
35,63;0,00
35,65;0,00
35,67;0,00
35,68;0,00
35,70;0,00
35,72;0,00
35,73;0,00
35,75;0,00
35,77;0,00
35,78;0,00
35,80;0,00
35,82;0,00
35,83;0,00
35,85;0,00
35,87;0,00
35,89;0,00
35,90;0,00
35,92;0,00
35,94;0,00
35,95;0,00
35,97;0,00
35,99;0,00
36,00;0,00
36,02;0,00
36,04;0,00
36,05;0,00
36,07;0,00
36,09;0,00
36,10;0,00
36,12;0,00
36,14;0,00
36,15;0,00
36,17;0,00
36,19;0,00
36,21;0,00
36,22;0,00
36,24;0,00
36,26;0,00
36,27;0,00
36,29;0,00
36,31;0,00
36,32;0,00
36,34;0,00
36,36;0,00
36,37;0,00
36,39;0,00
36,41;0,00
36,42;0,00
36,44;0,00
36,46;0,00
36,47;0,00
36,49;0,00
36,51;0,00
36,53;0,00
36,54;0,00
36,56;0,00
36,58;0,00
36,59;0,00
36,61;0,00
36,63;0,00
36,64;0,00
36,66;0,00
36,68;0,00
36,69;0,00
36,71;0,00
36,73;0,00
36,74;0,00
36,76;0,00
36,78;0,00
36,80;0,00
36,81;0,00
36,83;0,00
36,85;0,00
36,86;0,00
36,88;0,00
36,90;0,00
36,91;0,00
36,93;0,00
36,95;0,00
36,96;0,00
36,98;0,00
37,00;0,00
37,01;0,00
37,03;0,00
37,05;0,00
37,06;0,00
37,08;0,00
37,10;0,00
37,12;0,00
37,13;0,00
37,15;0,00
37,17;0,00
37,18;0,00
37,20;0,00
37,22;0,00
37,23;0,00
37,25;0,00
37,27;0,00
37,28;0,00
37,30;0,00
37,32;0,00
37,33;0,00
37,35;0,00
37,37;0,00
37,38;0,00
37,40;0,00
37,42;0,00
37,44;0,00
37,45;0,00
37,47;0,00
37,49;0,00
37,50;0,00
37,52;0,00
37,54;0,00
37,55;0,00
37,57;0,00
37,59;0,00
37,60;0,00
37,62;0,00
37,64;0,00
37,65;0,00
37,67;0,00
37,69;0,00
37,70;0,00
37,72;0,00
37,74;0,00
37,75;0,00
37,77;0,00
37,79;0,00
37,81;0,00
37,82;0,00
37,84;0,00
37,86;0,00
37,87;0,00
37,89;0,00
37,91;0,00
37,92;0,00
37,94;0,00
37,96;0,00
37,97;0,00
37,99;0,00
38,01;0,00
38,02;0,00
38,04;0,00
38,06;0,00
38,07;0,00
38,09;0,00
38,11;0,00
38,13;0,00
38,14;0,00
38,16;0,00
38,18;0,00
38,19;0,00
38,21;0,00
38,23;0,00
38,24;0,00
38,26;0,00
38,28;0,00
38,29;0,00
38,31;0,00
38,33;0,00
38,34;0,00
38,36;0,00
38,38;0,00
38,40;0,00
38,41;0,00
38,43;0,00
38,45;0,00
38,46;0,00
38,48;0,00
38,50;0,00
38,51;0,00
38,53;0,00
38,55;0,00
38,56;0,00
38,58;0,00
38,60;0,00
38,61;0,00
38,63;0,00
38,65;0,00
38,66;0,00
38,68;0,00
38,70;0,00
38,72;0,00
38,73;0,00
38,75;0,00
38,77;0,00
38,78;0,00
38,80;0,00
38,82;0,00
38,83;0,00
38,85;0,00
38,87;0,00
38,88;0,00
38,90;0,00
38,92;0,00
38,93;0,00
38,95;0,00
38,97;0,00
38,98;0,00
39,00;0,00
39,02;0,00
39,04;0,00
39,05;0,00
39,07;0,00
39,09;0,00
39,10;0,00
39,12;0,00
39,14;0,00
39,15;0,00
39,17;0,00
39,19;0,00
39,20;0,00
39,23;0,00
39,25;0,00
39,26;0,00
39,28;0,00
39,30;0,00
39,31;0,00
39,33;0,00
39,35;0,00
39,36;0,00
39,38;0,00
39,40;0,00
39,42;0,00
39,43;0,00
39,45;0,00
39,47;0,00
39,48;0,00
39,50;0,00
39,52;0,00
39,53;0,00
39,55;0,00
39,57;0,00
39,58;0,00
39,60;0,00
39,62;0,00
39,63;0,00
39,65;0,00
39,67;0,00
39,68;0,00
39,70;0,00
39,72;0,00
39,74;0,00
39,75;0,00
39,77;0,00
39,79;0,00
39,80;0,00
39,82;0,00
39,84;0,00
39,85;0,00
39,87;0,00
39,89;0,00
39,90;0,00
39,92;0,00
39,94;0,00
39,95;0,00
39,97;0,00
39,99;0,00
40,00;0,00
40,02;0,00
40,04;0,00
40,06;0,00
40,07;0,00
40,09;0,00
40,11;0,00
40,12;0,00
40,14;0,00
40,16;0,00
40,17;0,00
40,19;0,00
40,21;0,00
40,22;0,00
40,24;0,00
40,26;0,00
40,27;0,00
40,29;0,00
40,31;0,00
40,33;0,00
40,34;0,00
40,36;0,00
40,38;0,00
40,39;0,00
40,41;0,00
40,43;0,00
40,44;0,00
40,46;0,00
40,48;8,00
40,50;8,00
40,52;8,00
40,53;8,00
40,55;8,00
40,57;8,00
40,58;8,00
